School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
Humble Middle,https://www.schooldigger.com/go/TX/schools/2391002647/school.aspx,Humble Independent School District,https://www.schooldigger.com/go/TX/district/23910/search.aspx,11207 Will Clayton,Humble,https://www.schooldigger.com/go/TX/city/Humble/search.aspx,77346,Harris County,(281) 641-4000,Yes,No,No,(n/a),1358,95.2,14.2,73.4,38.4,0.3,1.5,54,0.5,1.5,3.9,27.5
Lancaster Middle,https://www.schooldigger.com/go/TX/schools/2667003004/school.aspx,Lancaster Independent School District,https://www.schooldigger.com/go/TX/district/26670/search.aspx,822 W Pleasant Run Rd,Lancaster,https://www.schooldigger.com/go/TX/city/Lancaster/search.aspx,75146,Dallas County,(972) 218-1660,Yes,No,No,(n/a),1117,59.2,18.8,84.2,77.8,0.2,0.4,18.4,0.3,1.6,1.3,27.5
Crosbyton Secondary,https://www.schooldigger.com/go/TX/schools/0000101146/school.aspx,Crosbyton Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/00001/search.aspx,204 S Harrison,Crosbyton,https://www.schooldigger.com/go/TX/city/Crosbyton/search.aspx,79322,Crosby County,(806) 675-7331,Yes,No,No,(n/a),171,19.8,8.6,74.9,3.5,0,0,71.3,0,1.2,24,27.5
Spurger High School,https://www.schooldigger.com/go/TX/schools/4134004734/school.aspx,Spurger Independent School District,https://www.schooldigger.com/go/TX/district/41340/search.aspx,12212 Fm 92 S,Spurger,https://www.schooldigger.com/go/TX/city/Spurger/search.aspx,77660,Tyler County,(409) 429-3464,Yes,No,No,(n/a),164,17.8,9.1,58.5,1.2,0.6,0.6,8.5,0,1.8,87.2,27.4
Grape Creek Middle,https://www.schooldigger.com/go/TX/schools/2160007132/school.aspx,Grape Creek Independent School District,https://www.schooldigger.com/go/TX/district/21600/search.aspx,9633 Grape Creek Rd,San Angelo,https://www.schooldigger.com/go/TX/city/San+Angelo/search.aspx,76901,Tom Green County,(325) 655-1735,Yes,No,No,(n/a),290,20.8,13.9,69.3,0.3,0.3,0,45.9,0,3.8,49.7,27.4
Excellence In Leadership Academy,https://www.schooldigger.com/go/TX/schools/0143312793/school.aspx,Excellence In Leadership Academy,https://www.schooldigger.com/go/TX/district/01433/search.aspx,915 W Expy 83,Mission,https://www.schooldigger.com/go/TX/city/Mission/search.aspx,78572,Hidalgo County,(956) 424-9504,Yes,Yes,No,(n/a),300,21.1,14.2,87,0,0.3,0.3,99.3,0,0,0,27.4
Harlandale Middle,https://www.schooldigger.com/go/TX/schools/2247002261/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,300 W Huff Ave,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78214,Bexar County,(210) 989-2000,Yes,No,No,(n/a),859,61.4,13.9,85.1,0.3,0.1,0,98.5,0,0,1,27.3
Ann Richards Middle,https://www.schooldigger.com/go/TX/schools/2613008294/school.aspx,La Joya Independent School District,https://www.schooldigger.com/go/TX/district/26130/search.aspx,7005 Ann Richards Rd,Mission,https://www.schooldigger.com/go/TX/city/Mission/search.aspx,78572,Hidalgo County,(956) 323-2860,Yes,No,No,(n/a),765,52,14.6,95,0,0,0,100,0,0,0,27.3
Fort Hancock Middle,https://www.schooldigger.com/go/TX/schools/2013010850/school.aspx,Ft Hancock Independent School District,https://www.schooldigger.com/go/TX/district/20130/search.aspx,100 School Dr,Fort Hancock,https://www.schooldigger.com/go/TX/city/Fort+Hancock/search.aspx,79839,Hudspeth County,(915) 769-3868,Yes,No,No,(n/a),83,7.8,10.6,92.8,1.2,0,1.2,96.4,0,1.2,0,27.3
Roma Middle,https://www.schooldigger.com/go/TX/schools/3774004230/school.aspx,Roma Independent School District,https://www.schooldigger.com/go/TX/district/37740/search.aspx,2047 N Us Hwy 83,Roma,https://www.schooldigger.com/go/TX/city/Roma/search.aspx,78584,Starr County,(956) 849-1434,Yes,No,No,(n/a),728,54.8,13.2,87,0,0,0,99.7,0,0.1,0.1,27.2
County Residential Center,https://www.schooldigger.com/go/TX/schools/2985008486/school.aspx,McKinney Independent School District,https://www.schooldigger.com/go/TX/district/29850/search.aspx,4700 Community Dr,McKinney,https://www.schooldigger.com/go/TX/city/McKinney/search.aspx,75071,Collin County,(972) 547-5400,No,No,No,(n/a),73,10.5,6.9,15.1,35.6,0,5.5,21.9,0,2.7,34.2,27.2
Bill Sybert School,https://www.schooldigger.com/go/TX/schools/4071009234/school.aspx,Socorro Independent School District,https://www.schooldigger.com/go/TX/district/40710/search.aspx,11530 Edgemere Blvd,El Paso,https://www.schooldigger.com/go/TX/city/El+Paso/search.aspx,79936,El Paso County,(915) 937-4400,Yes,No,No,(n/a),806,60.4,13.3,80,1.4,0,0.1,93.7,0.1,1.2,3.5,27.2
Gonzales J H,https://www.schooldigger.com/go/TX/schools/2106002100/school.aspx,Gonzales Independent School District,https://www.schooldigger.com/go/TX/district/21060/search.aspx,426 N College St,Gonzales,https://www.schooldigger.com/go/TX/city/Gonzales/search.aspx,78629,Gonzales County,(830) 672-8641,Yes,No,No,(n/a),588,43.2,13.5,76.2,8.8,0.2,0,68.7,0,0.5,21.8,27.2
Wilson & Young Medal Of Honor Middle,https://www.schooldigger.com/go/TX/schools/1800001582/school.aspx,Ector County Independent School District,https://www.schooldigger.com/go/TX/district/18000/search.aspx,601 E 38th St,Odessa,https://www.schooldigger.com/go/TX/city/Odessa/search.aspx,79762,Ector County,(432) 456-0459,Yes,No,No,(n/a),1245,71.6,17.3,44.2,6.1,0.3,1.2,68.2,0.2,1.5,22.5,27.2
Compass Rose Academy,https://www.schooldigger.com/go/TX/schools/0145713398/school.aspx,Compass Rose Academy,https://www.schooldigger.com/go/TX/district/01457/search.aspx,8005 Outer Cir Dr,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78235,Bexar County,(210) 540-9265,Yes,Yes,No,(n/a),528,23.6,22.3,90.7,5.1,0.4,0,88.1,0,0.6,5.9,27.1
Brownfield Middle,https://www.schooldigger.com/go/TX/schools/1161000635/school.aspx,Brownfield Independent School District,https://www.schooldigger.com/go/TX/district/11610/search.aspx,1001 E Broadway St,Brownfield,https://www.schooldigger.com/go/TX/city/Brownfield/search.aspx,79316,Terry County,(806) 637-7521,Yes,No,No,(n/a),359,27.7,12.9,84.7,3.1,0.3,0.8,80.2,0,0.8,14.8,27.1
Travis Middle,https://www.schooldigger.com/go/TX/schools/2442002739/school.aspx,Irving Independent School District,https://www.schooldigger.com/go/TX/district/24420/search.aspx,1600 Finley Rd,Irving,https://www.schooldigger.com/go/TX/city/Irving/search.aspx,75062,Dallas County,(972) 600-0100,Yes,No,No,(n/a),1017,71.3,14.2,79.2,11.7,1.5,2.9,70.8,0.1,1.6,11.4,27.1
Clute Intermediate,https://www.schooldigger.com/go/TX/schools/1119000586/school.aspx,Brazosport Independent School District,https://www.schooldigger.com/go/TX/district/11190/search.aspx,421 E Main St,Clute,https://www.schooldigger.com/go/TX/city/Clute/search.aspx,77531,Brazoria County,(979) 730-7230,Yes,No,No,(n/a),829,66.2,12.5,80.3,7.5,0.1,0.6,69.1,0,2.5,20.1,27
Palo Alto Middle,https://www.schooldigger.com/go/TX/schools/2566005918/school.aspx,Killeen Independent School District,https://www.schooldigger.com/go/TX/district/25660/search.aspx,2301 W Elms Rd,Killeen,https://www.schooldigger.com/go/TX/city/Killeen/search.aspx,76549,Bell County,(254) 336-1200,Yes,No,No,(n/a),866,49.4,17.5,66.3,47.6,0.5,2.5,29,2.4,6.2,11.8,27
Energized For Excellence Academy Inc Middle,https://www.schooldigger.com/go/TX/schools/2364008610/school.aspx,Houston Independent School District,https://www.schooldigger.com/go/TX/district/23640/search.aspx,6107 Bissonnet,Houston,https://www.schooldigger.com/go/TX/city/Houston/search.aspx,77081,Harris County,(713) 773-3600,Yes,Yes,No,(n/a),622,23.1,26.8,98.6,4.3,0,1.1,94.1,0,0,0.5,27
Memorial Middle,https://www.schooldigger.com/go/TX/schools/2613017001/school.aspx,La Joya Independent School District,https://www.schooldigger.com/go/TX/district/26130/search.aspx,2610 N Moorefield Rd,Mission,https://www.schooldigger.com/go/TX/city/Mission/search.aspx,78572,Hidalgo County,(956) 323-2820,Yes,No,No,(n/a),738,58.8,12.5,83.9,0.1,0,0,99.9,0,0,0,27
Nimitz Middle,https://www.schooldigger.com/go/TX/schools/3294003649/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,5426 Blanco Rd,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78216,Bexar County,(210) 356-5300,Yes,No,Yes,(n/a),1224,84.7,14.4,74.4,4.2,0.2,1.9,81.6,0.1,1.6,10.4,27
Idea Toros College Preparatory,https://www.schooldigger.com/go/TX/schools/0021113514/school.aspx,Idea Public Schools,https://www.schooldigger.com/go/TX/district/00211/search.aspx,1000 E Owassa Rd,Pharr,https://www.schooldigger.com/go/TX/city/Pharr/search.aspx,78577,Hidalgo County,(956) 961-7807,Yes,Yes,No,(n/a),281,15.6,17.9,85.1,0.4,0.7,0,95,0,0,3.9,26.9
Ferris J H,https://www.schooldigger.com/go/TX/schools/1917001787/school.aspx,Ferris Independent School District,https://www.schooldigger.com/go/TX/district/19170/search.aspx,1002 E 8th St,Ferris,https://www.schooldigger.com/go/TX/city/Ferris/search.aspx,75125,Ellis County,(972) 544-3737,Yes,No,No,(n/a),653,45.6,14.3,80.6,6.3,0.5,0.2,72.9,0.2,1.4,18.7,26.9
Salvador Garcia Middle,https://www.schooldigger.com/go/TX/schools/4365007145/school.aspx,United Independent School District,https://www.schooldigger.com/go/TX/district/43650/search.aspx,499 Pena Dr,Laredo,https://www.schooldigger.com/go/TX/city/Laredo/search.aspx,78045,Webb County,(956) 473-5000,Yes,No,No,(n/a),454,33.7,13.4,97.6,0,0,0,99.8,0,0,0.2,26.9
Alter Educational Center,https://www.schooldigger.com/go/TX/schools/1800001596/school.aspx,Ector County Independent School District,https://www.schooldigger.com/go/TX/district/18000/search.aspx,1299 A Yukon,Odessa,https://www.schooldigger.com/go/TX/city/Odessa/search.aspx,79762,Ector County,(432) 456-0049,No,No,No,(n/a),22,15.2,1.4,50,4.5,0,0,68.2,0,4.5,22.7,26.9
Springwoods Village Middle,https://www.schooldigger.com/go/TX/schools/4122013707/school.aspx,Spring Independent School District,https://www.schooldigger.com/go/TX/district/41220/search.aspx,1120 Crossgate Blvd,Houston,https://www.schooldigger.com/go/TX/city/Houston/search.aspx,77373,Harris County,(281) 891-8100,Yes,No,No,(n/a),512,28,18.2,71.7,33.4,0.2,3.3,47.3,0.2,4.3,11.3,26.9
Haas Middle,https://www.schooldigger.com/go/TX/schools/1527001060/school.aspx,Corpus Christi Independent School District,https://www.schooldigger.com/go/TX/district/15270/search.aspx,6630 McArdle Rd,Corpus Christi,https://www.schooldigger.com/go/TX/city/Corpus+Christi/search.aspx,78412,Nueces County,(361) 878-4240,Yes,No,No,(n/a),659,43.3,15.2,83.8,2.7,0.3,1.5,82.1,0,0.9,12.4,26.8
Spring Oaks Middle,https://www.schooldigger.com/go/TX/schools/4110004694/school.aspx,Spring Branch Independent School District,https://www.schooldigger.com/go/TX/district/41100/search.aspx,2150 Shadowdale,Houston,https://www.schooldigger.com/go/TX/city/Houston/search.aspx,77043,Harris County,(713) 251-4800,Yes,No,No,(n/a),692,58.8,11.7,92.3,4.8,0.4,1.3,88,0,0.3,5.2,26.7
Goddard J H,https://www.schooldigger.com/go/TX/schools/3057003440/school.aspx,Midland Independent School District,https://www.schooldigger.com/go/TX/district/30570/search.aspx,2500 Haynes Ave,Midland,https://www.schooldigger.com/go/TX/city/Midland/search.aspx,79705,Midland County,(432) 689-1300,Yes,Yes,No,(n/a),1024,65,15.7,53.5,7.7,0.5,0.9,71,0.1,1.6,18.3,26.7
Lamar Middle,https://www.schooldigger.com/go/TX/schools/4233004822/school.aspx,Temple Independent School District,https://www.schooldigger.com/go/TX/district/42330/search.aspx,2011 N Third St,Temple,https://www.schooldigger.com/go/TX/city/Temple/search.aspx,76501,Bell County,(254) 215-6444,Yes,No,No,(n/a),568,45.5,12.4,78.2,32.7,0.4,0.4,45.6,0.4,4,16.5,26.6
Jim Barnes Middle,https://www.schooldigger.com/go/TX/schools/3969021271/school.aspx,Seguin Independent School District,https://www.schooldigger.com/go/TX/district/39690/search.aspx,1539 Joe Carrillo St,Seguin,https://www.schooldigger.com/go/TX/city/Seguin/search.aspx,78155,Guadalupe County,(830) 401-8756,No,No,No,(n/a),873,50.6,17.2,63.7,3,0.1,0.5,72.9,0.1,1.1,22.3,26.6
Jackson Intermediate,https://www.schooldigger.com/go/TX/schools/3432003829/school.aspx,Pasadena Independent School District,https://www.schooldigger.com/go/TX/district/34320/search.aspx,1020 E Thomas,Pasadena,https://www.schooldigger.com/go/TX/city/Pasadena/search.aspx,77506,Harris County,(713) 740-0440,Yes,No,No,(n/a),633,50.4,12.5,94.2,2.5,0.2,0,94.5,0.2,0,2.7,26.6
Jackson Middle,https://www.schooldigger.com/go/TX/schools/3294003642/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,4538 Vance Jackson Rd,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78230,Bexar County,(210) 356-4400,Yes,No,No,(n/a),716,65.4,10.9,79.2,5.6,0,0.3,79.1,0.1,1.3,13.7,26.5
W B Green J H,https://www.schooldigger.com/go/TX/schools/2604002926/school.aspx,La Feria Independent School District,https://www.schooldigger.com/go/TX/district/26040/search.aspx,501 N Canal St,La Feria,https://www.schooldigger.com/go/TX/city/La+Feria/search.aspx,78559,Cameron County,(956) 797-8400,Yes,No,No,(n/a),463,39.3,11.7,84.9,0.2,0,0,97.8,0,0,1.9,26.5
Ewell D Walker Middle,https://www.schooldigger.com/go/TX/schools/1623011193/school.aspx,Dallas Independent School District,https://www.schooldigger.com/go/TX/district/16230/search.aspx,12532 Nuestra Dr,Dallas,https://www.schooldigger.com/go/TX/city/Dallas/search.aspx,75230,Dallas County,(972) 502-6100,Yes,No,No,(n/a),710,51.2,13.8,86.1,21,1.4,1.4,66.9,0.1,2,7.2,26.5
Gateway Charter Academy - Middle - High School,https://www.schooldigger.com/go/TX/schools/0018411485/school.aspx,Gateway Charter Academy,https://www.schooldigger.com/go/TX/district/00184/search.aspx,1015 E Wheatland Rd,Dallas,https://www.schooldigger.com/go/TX/city/Dallas/search.aspx,75241,Dallas County,(214) 375-1921,Yes,Yes,No,(n/a),264,16.6,15.9,76.9,97.3,0.4,0,1.9,0,0.4,0,26.4
Holub Middle,https://www.schooldigger.com/go/TX/schools/0783005639/school.aspx,Alief Independent School District,https://www.schooldigger.com/go/TX/district/07830/search.aspx,9515 S Dairy Ashford,Houston,https://www.schooldigger.com/go/TX/city/Houston/search.aspx,77099,Harris County,(281) 983-8433,Yes,No,No,(n/a),849,67.3,12.6,88.1,29,1.3,7.7,58.2,0.1,0.4,3.4,26.4
Nichols J H,https://www.schooldigger.com/go/TX/schools/0870000256/school.aspx,Arlington Independent School District,https://www.schooldigger.com/go/TX/district/08700/search.aspx,2201 Ascension Blvd,Arlington,https://www.schooldigger.com/go/TX/city/Arlington/search.aspx,76006,Tarrant County,(682) 867-2600,Yes,No,No,(n/a),739,56.7,13,83.8,52.5,1.4,2,34.4,0.4,3.1,6.2,26.4
Veterans Middle,https://www.schooldigger.com/go/TX/schools/3714011327/school.aspx,Rio Grande City Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/37140/search.aspx,2700 W Eisenhower St,Rio Grande City,https://www.schooldigger.com/go/TX/city/Rio+Grande+City/search.aspx,78582,Starr County,(956) 488-6084,Yes,No,Yes,(n/a),794,66.5,11.9,93.5,0,0.1,0.3,99.6,0,0,0,26.3
Lincoln J H,https://www.schooldigger.com/go/TX/schools/1452000941/school.aspx,Coldspring-Oakhurst Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/14520/search.aspx,13605 State Hwy 156,Coldspring,https://www.schooldigger.com/go/TX/city/Coldspring/search.aspx,77331,San Jacinto County,(936) 653-1166,Yes,No,No,(n/a),369,25.3,14.5,59.9,16.3,0,0.3,13.3,0,6.5,63.7,26.3
Liberty J H,https://www.schooldigger.com/go/TX/schools/3702004140/school.aspx,Richardson Independent School District,https://www.schooldigger.com/go/TX/district/37020/search.aspx,10330 Lawler Rd,Dallas,https://www.schooldigger.com/go/TX/city/Dallas/search.aspx,75243,Dallas County,(469) 593-7888,Yes,No,No,(n/a),639,51.9,12.3,75.4,34.1,0.2,13.9,38.7,0.5,1.6,11.1,26.3
Memorial Middle,https://www.schooldigger.com/go/TX/schools/2679005885/school.aspx,Laredo Independent School District,https://www.schooldigger.com/go/TX/district/26790/search.aspx,2002 Marcella Ave,Laredo,https://www.schooldigger.com/go/TX/city/Laredo/search.aspx,78040,Webb County,(956) 273-6600,Yes,No,No,(n/a),685,48.2,14.1,98.4,0,0,0,100,0,0,0,26.3
Ruth Jones McClendon Middle,https://www.schooldigger.com/go/TX/schools/0001410415/school.aspx,George Gervin Academy,https://www.schooldigger.com/go/TX/district/00014/search.aspx,3460 NE Pkwy,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78218,Bexar County,(210) 587-3576,Yes,Yes,No,(n/a),117,9,12.8,100,53,0.9,0,41,0,0,5.1,26.2
Hodges Bend Middle,https://www.schooldigger.com/go/TX/schools/1965007283/school.aspx,Fort Bend Independent School District,https://www.schooldigger.com/go/TX/district/19650/search.aspx,16510 Bissonnet,Houston,https://www.schooldigger.com/go/TX/city/Houston/search.aspx,77083,Fort Bend County,(281) 634-3000,Yes,No,No,(n/a),1031,71,14.5,69.4,33,0.4,13.1,47.4,0.2,2.3,3.6,26.2
Waelder School,https://www.schooldigger.com/go/TX/schools/4431005063/school.aspx,Waelder Independent School District,https://www.schooldigger.com/go/TX/district/44310/search.aspx,201 Us Hwy 90 W,Waelder,https://www.schooldigger.com/go/TX/city/Waelder/search.aspx,78959,Gonzales County,(830) 239-5602,Yes,No,No,(n/a),298,27.7,10.7,95.3,6.7,0,0.3,84.9,0,1.3,6.7,26.1
Armando Chapa Middle,https://www.schooldigger.com/go/TX/schools/0001010804/school.aspx,Hays Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/00010/search.aspx,3311 Dacy Ln,Kyle,https://www.schooldigger.com/go/TX/city/Kyle/search.aspx,78640,Hays County,(512) 268-8500,Yes,No,No,(n/a),672,49.7,13.5,56.1,4.8,0,0.6,73.8,0.1,2.1,18.6,26.1
Brewster Elementary,https://www.schooldigger.com/go/TX/schools/1818001636/school.aspx,Edinburg Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/18180/search.aspx,22420 Fm1017,Edinburg,https://www.schooldigger.com/go/TX/city/Edinburg/search.aspx,78541,Hidalgo County,(956) 289-2334,Yes,No,No,(n/a),298,27,11,78.2,0,0,0,95.3,0,0.7,4,26
Alamo J H,https://www.schooldigger.com/go/TX/schools/3057003430/school.aspx,Midland Independent School District,https://www.schooldigger.com/go/TX/district/30570/search.aspx,3800 W Storey Ave,Midland,https://www.schooldigger.com/go/TX/city/Midland/search.aspx,79703,Midland County,(432) 689-1700,Yes,No,No,(n/a),797,59.3,13.4,53.1,8,0,3.1,66.9,0.4,2,19.6,25.9
Leakey School,https://www.schooldigger.com/go/TX/schools/2700003040/school.aspx,Leakey Independent School District,https://www.schooldigger.com/go/TX/district/27000/search.aspx,429 Hwy 83 N,Leakey,https://www.schooldigger.com/go/TX/city/Leakey/search.aspx,78873,Real County,(830) 232-5595,Yes,No,No,(n/a),286,26.4,10.8,59.8,0,0,0,36,0,3.5,60.5,25.9
Lake Olympia Middle,https://www.schooldigger.com/go/TX/schools/1965007284/school.aspx,Fort Bend Independent School District,https://www.schooldigger.com/go/TX/district/19650/search.aspx,3100 Lake Olympia Pkwy,Missouri City,https://www.schooldigger.com/go/TX/city/Missouri+City/search.aspx,77459,Fort Bend County,(281) 634-3520,No,No,No,(n/a),1215,83.3,14.5,63,56.3,0.6,4.7,32.8,0.2,3.4,2.1,25.9
Elias Longoria Senior Middle,https://www.schooldigger.com/go/TX/schools/1818012118/school.aspx,Edinburg Consolidated Independent School District,https://www.schooldigger.com/go/TX/district/18180/search.aspx,411 N 8th St,Edinburg,https://www.schooldigger.com/go/TX/city/Edinburg/search.aspx,78541,Hidalgo County,(956) 289-2486,Yes,No,No,(n/a),904,75.9,11.9,85.3,0.4,0,0.4,97.9,0,0.3,0.9,25.8
