School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White, Standard Score
Totem Middle School,https://www.schooldigger.com/go/WA/schools/0486000735/school.aspx,Marysville School District,https://www.schooldigger.com/go/WA/district/04860/search.aspx,1605 7th St,Marysville,https://www.schooldigger.com/go/WA/city/Marysville/search.aspx,98270,Snohomish County,(360) 965-0500,Yes,No,No,No,559,28.5,19.6,58.1,1.3,15.9,6.8,20.9,0.9,12.3,41.9,13.8
Quincy Middle School,https://www.schooldigger.com/go/WA/schools/0708001056/school.aspx,Quincy School District,https://www.schooldigger.com/go/WA/district/07080/search.aspx,417 C St SE,Quincy,https://www.schooldigger.com/go/WA/city/Quincy/search.aspx,98848,Grant County,(509) 787-4435,Yes,No,No,No,725,41.1,17.6,87.2,0.1,0,0.3,89,0,0.7,9.9,13.8
Home Choice Academy,https://www.schooldigger.com/go/WA/schools/0270003101/school.aspx,Evergreen School District (Clark),https://www.schooldigger.com/go/WA/district/02700/search.aspx,13501 NE 28th Street,Vancouver,https://www.schooldigger.com/go/WA/city/Vancouver/search.aspx,98682,Clark County,(360) 604-4032,No,No,No,No,242,9.7,24.7,40.9,1.2,0.8,4.1,12.4,0.8,11.2,68.2,13.6
Shaw Middle School,https://www.schooldigger.com/go/WA/schools/0825001408/school.aspx,Spokane School District,https://www.schooldigger.com/go/WA/district/08250/search.aspx,4106 N Cook St,Spokane,https://www.schooldigger.com/go/WA/city/Spokane/search.aspx,99207,Spokane County,(509) 354-5800,Yes,No,No,No,561,39,14.3,84.1,3.2,2.1,1.6,15.7,6.8,18.5,52,13.6
Warden Middle School,https://www.schooldigger.com/go/WA/schools/0951001620/school.aspx,Warden School District,https://www.schooldigger.com/go/WA/district/09510/search.aspx,101 W Beck Way,Warden,https://www.schooldigger.com/go/WA/city/Warden/search.aspx,98857,Grant County,(509) 349-2902,Yes,No,No,No,229,13.9,16.3,87.3,0.4,0,0,79.9,0,0.9,18.8,13.4
Garry Middle School,https://www.schooldigger.com/go/WA/schools/0825001411/school.aspx,Spokane School District,https://www.schooldigger.com/go/WA/district/08250/search.aspx,725 E Joseph Ave,Spokane,https://www.schooldigger.com/go/WA/city/Spokane/search.aspx,99207,Spokane County,(509) 354-5200,Yes,No,No,No,616,38.4,16,86.5,4.5,1.1,2.4,13.3,5,17.9,55.7,13.3
Franklin Middle School,https://www.schooldigger.com/go/WA/schools/1011001691/school.aspx,Yakima School District,https://www.schooldigger.com/go/WA/district/10110/search.aspx,410 S 19th Ave,Yakima,https://www.schooldigger.com/go/WA/city/Yakima/search.aspx,98902,Yakima County,(509) 573-2100,Yes,No,No,No,905,45,20.1,80,0.8,1,1,76.6,0.1,2.3,18.2,13.1
Mcloughlin Middle School,https://www.schooldigger.com/go/WA/schools/0927001577/school.aspx,Vancouver School District,https://www.schooldigger.com/go/WA/district/09270/search.aspx,5802 MacArthur Blvd,Vancouver,https://www.schooldigger.com/go/WA/city/Vancouver/search.aspx,98661,Clark County,(360) 313-3600,Yes,No,No,No,1015,53,19.1,75.8,3,0.9,2.4,46.8,5.7,6,35.3,13
Omak Middle School,https://www.schooldigger.com/go/WA/schools/0622001912/school.aspx,Omak School District,https://www.schooldigger.com/go/WA/district/06220/search.aspx,14 S Cedar,Omak,https://www.schooldigger.com/go/WA/city/Omak/search.aspx,98841,Okanogan County,(509) 826-2320,No,No,No,No,328,22.6,14.5,79.3,0,21,1.2,35.4,0,10.7,31.7,12.8
Toppenish Middle School,https://www.schooldigger.com/go/WA/schools/0897001535/school.aspx,Toppenish School District,https://www.schooldigger.com/go/WA/district/08970/search.aspx,104 Goldendale Avenue,Toppenish,https://www.schooldigger.com/go/WA/city/Toppenish/search.aspx,98948,Yakima County,(509) 865-2730,Yes,No,No,No,937,42.7,21.9,89.8,0.2,12.3,0.2,84.2,0,1.2,1.9,12.7
Wenatchee Internet Academy,https://www.schooldigger.com/go/WA/schools/0966003727/school.aspx,Wenatchee School District,https://www.schooldigger.com/go/WA/district/09660/search.aspx,235 Sunset Ave,Wenatchee,https://www.schooldigger.com/go/WA/city/Wenatchee/search.aspx,98801,Chelan County,(509) 663-8161,No,No,No,Yes,317,10.8,29.3,46.4,0.3,0.3,1.9,36,0,4.7,56.8,12.7
Lake Quinault School,https://www.schooldigger.com/go/WA/schools/0705001050/school.aspx,Lake Quinault School District,https://www.schooldigger.com/go/WA/district/07050/search.aspx,6130 Us Highway 101,Amanda Park,https://www.schooldigger.com/go/WA/city/Amanda+Park/search.aspx,98526,Grays Harbor County,(360) 288-2414,Yes,No,No,No,208,13.9,14.8,99.5,0,18.8,0,42.8,0,2.9,35.6,12.4
Olympia Regional Learning Academy,https://www.schooldigger.com/go/WA/schools/0618003205/school.aspx,Olympia School District,https://www.schooldigger.com/go/WA/district/06180/search.aspx,2400 15th Ave SE,Olympia,https://www.schooldigger.com/go/WA/city/Olympia/search.aspx,98501,Thurston County,(360) 596-7730,No,No,No,No,114,10.3,10.9,28.9,0,0,2.6,10.5,0,13.2,71.9,12.3
Finley Middle School,https://www.schooldigger.com/go/WA/schools/0291002100/school.aspx,Finley School District,https://www.schooldigger.com/go/WA/district/02910/search.aspx,37208 S Finley Rd,Kennewick,https://www.schooldigger.com/go/WA/city/Kennewick/search.aspx,99337,Benton County,(509) 586-7561,Yes,No,No,No,203,10.3,19.7,81.3,0.5,0,0,49.3,0,2.5,47.8,12.2
Lake Roosevelt Junior/Senior High School,https://www.schooldigger.com/go/WA/schools/0313000496/school.aspx,Grand Coulee Dam School District,https://www.schooldigger.com/go/WA/district/03130/search.aspx,505 Crest Dr,Coulee Dam,https://www.schooldigger.com/go/WA/city/Coulee+Dam/search.aspx,99116,Okanogan County,(509) 633-1442,No,No,No,No,340,19.9,17,68.5,0.3,39.7,0.3,9.1,0,19.7,30.9,11.6
Cusick Junior Senior High School,https://www.schooldigger.com/go/WA/schools/0192000297/school.aspx,Cusick School District,https://www.schooldigger.com/go/WA/district/01920/search.aspx,305 Monumental Way,Cusick,https://www.schooldigger.com/go/WA/city/Cusick/search.aspx,99119,Pend Oreille County,(509) 445-1125,Yes,No,No,No,127,9.4,13.4,77.2,0,34.6,0,8.7,0,17.3,39.4,11.5
Inchelium Middle School,https://www.schooldigger.com/go/WA/schools/0000202870/school.aspx,Inchelium School District,https://www.schooldigger.com/go/WA/district/00002/search.aspx,1 Hornet Avenue,Inchelium,https://www.schooldigger.com/go/WA/city/Inchelium/search.aspx,99138,Ferry County,(509) 722-6181,Yes,No,No,No,55,5.3,10.3,80,0,76.4,0,0,1.8,16.4,5.5,11.4
Sierra Vista Middle School,https://www.schooldigger.com/go/WA/schools/0867003037/school.aspx,Sunnyside School District,https://www.schooldigger.com/go/WA/district/08670/search.aspx,916 N. 16 Street,Sunnyside,https://www.schooldigger.com/go/WA/city/Sunnyside/search.aspx,98944,Yakima County,(509) 836-4157,Yes,No,No,No,748,37,20.2,77.9,0,0.3,0,91.7,0,0.5,7.5,11.4
Springdale Middle School,https://www.schooldigger.com/go/WA/schools/0483000732/school.aspx,Mary Walker School District,https://www.schooldigger.com/go/WA/district/04830/search.aspx,500 N 4th,Springdale,https://www.schooldigger.com/go/WA/city/Springdale/search.aspx,99173,Stevens County,(509) 258-4533,Yes,No,No,No,88,6.4,13.6,79.5,1.1,18.2,0,8,0,11.4,61.4,11.4
Totem Middle School,https://www.schooldigger.com/go/WA/schools/0282000452/school.aspx,Federal Way School District,https://www.schooldigger.com/go/WA/district/02820/search.aspx,26630 40th Ave S,Kent,https://www.schooldigger.com/go/WA/city/Kent/search.aspx,98031,King County,(253) 945-5100,No,No,No,No,739,43.7,16.9,78.9,20.2,0.4,15.3,39.1,6,8.4,10.7,11.3
First Creek Middle School,https://www.schooldigger.com/go/WA/schools/0870003299/school.aspx,Tacoma School District,https://www.schooldigger.com/go/WA/district/08700/search.aspx,1801 E. 56th Street,Tacoma,https://www.schooldigger.com/go/WA/city/Tacoma/search.aspx,98404,Pierce County,(253) 571-2700,Yes,No,No,No,721,36.4,19.7,85.4,16.9,1.5,14.7,37.9,4.7,11.2,13,10.7
Wahluke Junior High,https://www.schooldigger.com/go/WA/schools/0936003264/school.aspx,Wahluke School District,https://www.schooldigger.com/go/WA/district/09360/search.aspx,502 N. Boundary,Mattawa,https://www.schooldigger.com/go/WA/city/Mattawa/search.aspx,99349,Grant County,(509) 932-4455,Yes,No,No,No,601,34,17.6,96,0,0.7,0,97,0,0.3,2,9.9
Cascade Middle School,https://www.schooldigger.com/go/WA/schools/0354000522/school.aspx,Highline School District,https://www.schooldigger.com/go/WA/district/03540/search.aspx,11212 10th Ave Sw,Seattle,https://www.schooldigger.com/go/WA/city/Seattle/search.aspx,98146,King County,(206) 631-5500,Yes,No,No,No,786,45.4,17.3,77.5,12,1.4,22.4,47.5,1,6.1,9.5,9.7
Yakima Online,https://www.schooldigger.com/go/WA/schools/1011003263/school.aspx,Yakima School District,https://www.schooldigger.com/go/WA/district/10110/search.aspx,1120 S 18th St.,Yakima,https://www.schooldigger.com/go/WA/city/Yakima/search.aspx,98901,Yakima County,(509) 573-5580,Yes,No,Yes,Yes,162,2,78.6,65.4,0,1.9,0,62.3,0,7.4,28.4,9.5
Bridgeport Middle School,https://www.schooldigger.com/go/WA/schools/0072001271/school.aspx,Bridgeport School District,https://www.schooldigger.com/go/WA/district/00720/search.aspx,1300 Douglas,Bridgeport,https://www.schooldigger.com/go/WA/city/Bridgeport/search.aspx,98813,Douglas County,(509) 686-9501,Yes,No,No,No,205,11.5,17.8,96.1,0,0,0.5,94.1,0,0,5.4,9.5
Allen Elementary,https://www.schooldigger.com/go/WA/schools/0078000154/school.aspx,Burlington-Edison School District,https://www.schooldigger.com/go/WA/district/00780/search.aspx,17145 Cook Road,Bow,https://www.schooldigger.com/go/WA/city/Bow/search.aspx,98232,Skagit County,(360) 757-3352,Yes,No,No,No,409,29,14,73.6,0.7,0.5,0.2,67.2,0.2,3.7,27.4,9.3
Boistfort Elementary,https://www.schooldigger.com/go/WA/schools/0063000133/school.aspx,Boistfort School District,https://www.schooldigger.com/go/WA/district/00630/search.aspx,983 Boistfort Road,Curtis,https://www.schooldigger.com/go/WA/city/Curtis/search.aspx,98538,Lewis County,(360) 245-3343,Yes,No,No,No,91,8,11.2,49.5,1.1,0,1.1,14.3,0,4.4,78,9.2
Northwest Allprep,https://www.schooldigger.com/go/WA/schools/0897003385/school.aspx,Toppenish School District,https://www.schooldigger.com/go/WA/district/08970/search.aspx,237 Chkalov Ste 108,Vancouver,https://www.schooldigger.com/go/WA/city/Vancouver/search.aspx,98684,Clark County,(360) 828-0205,No,No,No,No,537,,,55.9,1.7,1.1,0.9,8.9,0,2.2,81.2,9.1
Tumwater Virtual Academy,https://www.schooldigger.com/go/WA/schools/0910003772/school.aspx,Tumwater School District,https://www.schooldigger.com/go/WA/district/09100/search.aspx,621 Linwood Ave SW,Tumwater,https://www.schooldigger.com/go/WA/city/Tumwater/search.aspx,98512,Thurston County,(360) 709-7035,No,No,No,Yes,379,,,27.4,1.3,0.5,1.3,10,0,10.3,76.5,8.9
Lewis & Clark Middle School,https://www.schooldigger.com/go/WA/schools/1011001698/school.aspx,Yakima School District,https://www.schooldigger.com/go/WA/district/10110/search.aspx,1114 W Pierce St,Yakima,https://www.schooldigger.com/go/WA/city/Yakima/search.aspx,98902,Yakima County,(509) 573-2200,Yes,No,No,No,892,44.6,19.9,87.1,0,0.9,0.1,86.2,0,1.6,11.2,8.9
Ellen Ochoa Middle School,https://www.schooldigger.com/go/WA/schools/0657002936/school.aspx,Pasco School District,https://www.schooldigger.com/go/WA/district/06570/search.aspx,1801 E Sheppard St,Pasco,https://www.schooldigger.com/go/WA/city/Pasco/search.aspx,99301,Franklin County,(509) 543-6742,Yes,No,No,No,1019,53.5,19,94.9,0.6,0,0.9,94.2,0,1,3.3,8.7
Washington Middle School,https://www.schooldigger.com/go/WA/schools/1011001708/school.aspx,Yakima School District,https://www.schooldigger.com/go/WA/district/10110/search.aspx,510 S 9th St,Yakima,https://www.schooldigger.com/go/WA/city/Yakima/search.aspx,98901,Yakima County,(509) 573-2300,Yes,No,No,No,873,43.7,19.9,90.5,0.1,0.8,0.1,93.7,0,1.3,4,8.6
Lochburn Middle School,https://www.schooldigger.com/go/WA/schools/0141000263/school.aspx,Clover Park School District,https://www.schooldigger.com/go/WA/district/01410/search.aspx,5431 Steilacoom Blvd SW,Lakewood,https://www.schooldigger.com/go/WA/city/Lakewood/search.aspx,98499,Pierce County,(253) 583-5420,Yes,No,No,No,571,33.5,17,87.6,15.8,0.7,4.9,37.7,10.9,15.1,14.9,8.4
Wellpinit Middle School,https://www.schooldigger.com/go/WA/schools/0963003150/school.aspx,Wellpinit School District #49,https://www.schooldigger.com/go/WA/district/09630/search.aspx,6270 Ford/Wellpinit Road,Wellpinit,https://www.schooldigger.com/go/WA/city/Wellpinit/search.aspx,99040,Stevens County,(509) 258-4535,Yes,No,No,No,102,6,16.9,94.1,1,78.4,0,3.9,0,14.7,2,8.3
Mount Adams Middle School,https://www.schooldigger.com/go/WA/schools/0528001851/school.aspx,Mount Adams School District,https://www.schooldigger.com/go/WA/district/05280/search.aspx,541 Signal Peak Road,White Swan,https://www.schooldigger.com/go/WA/city/White+Swan/search.aspx,98952,Yakima County,(509) 874-2324,Yes,No,No,No,150,2.1,71.4,100,0,53.3,0,34,0,7.3,5.3,8.2
Kiona-Benton City Middle School,https://www.schooldigger.com/go/WA/schools/0402000640/school.aspx,Kiona-Benton City School District,https://www.schooldigger.com/go/WA/district/04020/search.aspx,913 Horne Drive,Benton City,https://www.schooldigger.com/go/WA/city/Benton+City/search.aspx,99320,Benton County,(509) 588-2040,No,No,No,No,341,16,21.3,73.3,0.6,0.6,0.3,49.6,0,3.5,45.2,8.1
Granger Middle School,https://www.schooldigger.com/go/WA/schools/0318000504/school.aspx,Granger School District,https://www.schooldigger.com/go/WA/district/03180/search.aspx,501 Bailey Avenue,Granger,https://www.schooldigger.com/go/WA/city/Granger/search.aspx,98932,Yakima County,(509) 854-1003,Yes,No,No,No,456,28.5,15.9,90.1,0,3.3,0,94.1,0,0.7,2,8
Mabton Junior Senior High,https://www.schooldigger.com/go/WA/schools/0465003406/school.aspx,Mabton School District,https://www.schooldigger.com/go/WA/district/04650/search.aspx,500 B St.,Mabton,https://www.schooldigger.com/go/WA/city/Mabton/search.aspx,98935,Yakima County,(509) 894-4951,Yes,No,Yes,No,374,22,16.9,90.1,0,0.3,0,96,0,0,2.9,7.9
Quilcene High And Elementary,https://www.schooldigger.com/go/WA/schools/0699001045/school.aspx,Quilcene School District,https://www.schooldigger.com/go/WA/district/06990/search.aspx,294715 Highway 101,Quilcene,https://www.schooldigger.com/go/WA/city/Quilcene/search.aspx,98376,Jefferson County,(360) 765-3363,Yes,No,No,No,219,19.4,11.2,46.6,0,0.9,1.8,4.6,0,12.3,79.5,7.8
Soap Lake Middle & High School,https://www.schooldigger.com/go/WA/schools/0807001335/school.aspx,Soap Lake School District,https://www.schooldigger.com/go/WA/district/08070/search.aspx,527 2nd Ave SW,Soap Lake,https://www.schooldigger.com/go/WA/city/Soap+Lake/search.aspx,98851,Grant County,(509) 246-1201,Yes,No,No,No,272,19.8,13.6,91.2,0.7,0.7,0,42.6,0,0.4,55.5,7.8
Sky Valley Education Center,https://www.schooldigger.com/go/WA/schools/0513002675/school.aspx,Monroe School District,https://www.schooldigger.com/go/WA/district/05130/search.aspx,351 Short Columbia St.,Monroe,https://www.schooldigger.com/go/WA/city/Monroe/search.aspx,98272,Snohomish County,(360) 804-2700,No,No,No,No,833,27.5,30.2,10,1.1,0.2,0.8,9.6,0.1,6.5,81.6,7.6
Grays Harbor Academy,https://www.schooldigger.com/go/WA/schools/0003003633/school.aspx,Aberdeen School District,https://www.schooldigger.com/go/WA/district/00030/search.aspx,216 North G St.,Aberdeen,https://www.schooldigger.com/go/WA/city/Aberdeen/search.aspx,98520,Grays Harbor County,(360) 538-2059,No,No,No,Yes,29,,,65.5,0,0,0,27.6,0,6.9,65.5,7.5
Puyallup Parent Partnership Program,https://www.schooldigger.com/go/WA/schools/0696003449/school.aspx,Puyallup School District,https://www.schooldigger.com/go/WA/district/06960/search.aspx,716 South Hill Park Drive,Puyallup,https://www.schooldigger.com/go/WA/city/Puyallup/search.aspx,98373,Pierce County,(253) 841-8630,No,No,No,No,22,1,22,18.2,9.1,4.5,4.5,31.8,0,13.6,36.4,7
Stevens Middle School,https://www.schooldigger.com/go/WA/schools/0657000973/school.aspx,Pasco School District,https://www.schooldigger.com/go/WA/district/06570/search.aspx,1120 N 22nd Avenue,Pasco,https://www.schooldigger.com/go/WA/city/Pasco/search.aspx,99301,Franklin County,(509) 543-6798,Yes,No,No,No,1106,58.6,18.8,95.1,0.2,0.1,0.2,94.8,0.3,0.5,3.9,6.9
Wapato Middle School,https://www.schooldigger.com/go/WA/schools/0948001615/school.aspx,Wapato School District,https://www.schooldigger.com/go/WA/district/09480/search.aspx,1309 Kateri Lane,Wapato,https://www.schooldigger.com/go/WA/city/Wapato/search.aspx,98951,Yakima County,(509) 877-2173,Yes,No,No,No,788,42.9,18.3,88.2,0,20.6,1.6,72.8,0,3.3,1.6,6.4
Endeavor Middle School,https://www.schooldigger.com/go/WA/schools/0522003482/school.aspx,Moses Lake School District,https://www.schooldigger.com/go/WA/district/05220/search.aspx,6527 Patton Blvd,Moses Lake,https://www.schooldigger.com/go/WA/city/Moses+Lake/search.aspx,98837,Grant County,(509) 766-2690,Yes,No,Yes,No,258,15.9,16.1,94.2,1.9,0,0,65.1,0,1.2,31.8,6.3
Seaview Academy,https://www.schooldigger.com/go/WA/schools/0682003728/school.aspx,Port Angeles School District,https://www.schooldigger.com/go/WA/district/06820/search.aspx,905 W 9th St,Port Angeles,https://www.schooldigger.com/go/WA/city/Port+Angeles/search.aspx,98363,Clallam County,(360) 457-8575,No,No,No,Yes,824,26.8,30.7,49.3,0.2,4.6,1,10.2,0,8.7,74.6,6.1
Cascade Parent Partnership Program,https://www.schooldigger.com/go/WA/schools/0771003741/school.aspx,Seattle School District No. 1,https://www.schooldigger.com/go/WA/district/07710/search.aspx,2919 1st Avenue West,Seattle,https://www.schooldigger.com/go/WA/city/Seattle/search.aspx,98119,King County,(206) 706-4270,No,No,No,No,179,,,17.3,7.8,0,3.9,8.9,0,22.9,55.9,5.9
Oasis K-12,https://www.schooldigger.com/go/WA/schools/0630002869/school.aspx,Orcas Island School District,https://www.schooldigger.com/go/WA/district/06300/search.aspx,557 School Rd,Eastsound,https://www.schooldigger.com/go/WA/city/Eastsound/search.aspx,98245,San Juan County,(360) 376-2287,No,No,No,No,374,12.3,30.1,15.2,0.5,0.8,1.9,6.1,0,9.4,80.5,4.8
Three Rivers Home Link,https://www.schooldigger.com/go/WA/schools/0732003273/school.aspx,Richland School District,https://www.schooldigger.com/go/WA/district/07320/search.aspx,1710 Van Giesen,Richland,https://www.schooldigger.com/go/WA/city/Richland/search.aspx,99352,Benton County,(509) 967-6450,No,No,No,No,740,17.6,41.9,8.5,2.2,0.7,1.5,7,0.1,1.6,86.9,4.3
Columbia Virtual Academy,https://www.schooldigger.com/go/WA/schools/0924003107/school.aspx,Valley School District,https://www.schooldigger.com/go/WA/district/09240/search.aspx,3030 Huffman Road,Valley,https://www.schooldigger.com/go/WA/city/Valley/search.aspx,99181,Stevens County,(509) 937-4663,No,No,No,Yes,1149,28.7,39.9,10,2.3,1.3,5.6,13.1,0.6,11.7,65.4,3.2
Longview Virtual Academy,https://www.schooldigger.com/go/WA/schools/0447003733/school.aspx,Longview School District,https://www.schooldigger.com/go/WA/district/04470/search.aspx,2742 Harding Street,Longview,https://www.schooldigger.com/go/WA/city/Longview/search.aspx,98632,Cowlitz County,(360) 414-2926,No,No,No,Yes,66,,,48.5,0,1.5,1.5,13.6,1.5,6.1,75.8,2.7
Vancouver Virtual Learning Academy,https://www.schooldigger.com/go/WA/schools/0927003246/school.aspx,Vancouver School District,https://www.schooldigger.com/go/WA/district/09270/search.aspx,301 S Lieser Rd,Vancouver,https://www.schooldigger.com/go/WA/city/Vancouver/search.aspx,98664,Clark County,(360) 313-4990,No,No,No,Yes,304,13.8,22,55.6,4.3,1,1.6,24,3,11.8,54.3,2.4
