Offer_Id,Customer_Id,Time Spent,Starbucks App,Menu Choices,# Of surrounding coffee shops,Web Ad,Email Ad,Social Ad,Mobile Ad,Wash Rooms,Informational,Discount,Gender,Age,Became_Member_On,Income, Total_Amount 
D2,d17e1e62ec1d44239803e0aebe2c0949,62,0,46,0,1,1,1,1,0,0,1,1,46,4/6/16,41000, $61.00 
D2,d17e1e62ec1d44239803e0aebe2c0949,61,1,36,19,1,1,1,1,0,0,1,1,46,4/6/16,41000, $48.00 
D2,d17e1e62ec1d44239803e0aebe2c0949,81,1,36,12,1,1,1,1,0,0,1,1,46,4/6/16,41000, $37.00 
D3,d17e1e62ec1d44239803e0aebe2c0949,78,1,33,1,1,1,1,1,0,0,1,1,46,4/6/16,41000, $9.00 
D2,9276c945535641e298e84ef79f821851,84,1,44,2,1,1,1,1,0,0,1,1,55,7/7/16,44000, $12.00 
D2,9276c945535641e298e84ef79f821851,51,1,33,8,1,1,1,1,0,0,1,1,55,7/7/16,44000, $82.00 
D1,9276c945535641e298e84ef79f821851,27,1,29,18,1,1,0,0,0,0,1,1,55,7/7/16,44000, $6.00 
B1,9276c945535641e298e84ef79f821851,12,1,29,2,0,1,1,1,1,0,0,1,55,7/7/16,44000, $75.00 
B1,1d1798e8389c4012aaaa7cbebd529bc4,30,1,47,5,0,1,1,1,1,0,0,0,71,5/29/17,95000, $73.00 
D3,1d1798e8389c4012aaaa7cbebd529bc4,31,1,39,13,1,1,1,1,0,0,1,0,71,5/29/17,95000, $77.00 
D4,1d1798e8389c4012aaaa7cbebd529bc4,75,1,32,11,1,1,0,1,0,0,1,0,71,5/29/17,95000, $43.00 
B4,1d1798e8389c4012aaaa7cbebd529bc4,68,0,25,7,1,1,1,1,1,0,0,0,71,5/29/17,95000, $42.00 
B4,ceb2e8c354b146c0b3c73ed2ead33163,79,0,47,0,1,1,1,1,1,0,0,1,44,5/31/18,71000, $29.00 
I2,ceb2e8c354b146c0b3c73ed2ead33163,49,0,42,12,0,1,1,1,0,1,0,1,44,5/31/18,71000, $66.00 
I2,ceb2e8c354b146c0b3c73ed2ead33163,38,0,28,7,0,1,1,1,0,1,0,1,44,5/31/18,71000, $55.00 
B3,ceb2e8c354b146c0b3c73ed2ead33163,89,1,43,11,1,1,0,1,1,0,0,1,44,5/31/18,71000, $7.00 
D3,7f59f46597664378baf74b05de3a0e9e,32,1,41,5,1,1,1,1,0,0,1,1,30,11/7/13,32000, $14.00 
B4,7f59f46597664378baf74b05de3a0e9e,36,0,25,14,1,1,1,1,1,0,0,1,30,11/7/13,32000, $9.00 
D2,7f59f46597664378baf74b05de3a0e9e,26,1,23,7,1,1,1,1,0,0,1,1,30,11/7/13,32000, $49.00 
B2,7f59f46597664378baf74b05de3a0e9e,65,0,22,8,1,1,1,1,1,0,0,1,30,11/7/13,32000, $67.00 
D4,79b174cbc5004c84a5ade3eab1aa409a,37,1,37,9,1,1,0,1,0,0,1,1,41,8/16/15,60000, $76.00 
B4,79b174cbc5004c84a5ade3eab1aa409a,29,1,38,7,1,1,1,1,1,0,0,1,41,8/16/15,60000, $11.00 
D2,79b174cbc5004c84a5ade3eab1aa409a,79,1,49,0,1,1,1,1,0,0,1,1,41,8/16/15,60000, $61.00 
I2,79b174cbc5004c84a5ade3eab1aa409a,75,0,26,12,0,1,1,1,0,1,0,1,41,8/16/15,60000, $34.00 
D1,79b174cbc5004c84a5ade3eab1aa409a,75,0,24,17,1,1,0,0,0,0,1,1,41,8/16/15,60000, $9.00 
B4,7a9b77c89125493fac8428c5935fbe9f,42,1,27,18,1,1,1,1,1,0,0,0,52,10/3/16,66000, $75.00 
B3,7a9b77c89125493fac8428c5935fbe9f,38,1,48,11,1,1,0,1,1,0,0,0,52,10/3/16,66000, $33.00 
B1,7a9b77c89125493fac8428c5935fbe9f,41,1,21,14,0,1,1,1,1,0,0,0,52,10/3/16,66000, $22.00 
I1,0f6cf9619c4341e89a099e951300a2ea,57,0,38,3,1,1,0,1,0,1,0,0,62,12/23/16,56000, $10.00 
D1,0f6cf9619c4341e89a099e951300a2ea,72,1,22,12,1,1,0,0,0,0,1,0,62,12/23/16,56000, $71.00 
D1,0f6cf9619c4341e89a099e951300a2ea,62,1,24,18,1,1,0,0,0,0,1,0,62,12/23/16,56000, $10.00 
I2,0f6cf9619c4341e89a099e951300a2ea,34,1,33,8,0,1,1,1,0,1,0,0,62,12/23/16,56000, $34.00 
D4,0f6cf9619c4341e89a099e951300a2ea,84,1,50,14,1,1,0,1,0,0,1,0,62,12/23/16,56000, $56.00 
D1,22bf8639f8ec4434964afdd5a74209ab,68,0,38,17,1,1,0,0,0,0,1,0,64,1/18/18,112000, $38.00 
B3,22bf8639f8ec4434964afdd5a74209ab,45,1,29,2,1,1,0,1,1,0,0,0,64,1/18/18,112000, $65.00 
I2,22bf8639f8ec4434964afdd5a74209ab,76,0,44,8,0,1,1,1,0,1,0,0,64,1/18/18,112000, $57.00 
I2,d4d71938f85e4ee49b5c6d785e7aebe1,49,0,25,11,0,1,1,1,0,1,0,1,73,10/14/17,63000, $61.00 
I1,d4d71938f85e4ee49b5c6d785e7aebe1,18,0,23,18,1,1,0,1,0,1,0,1,73,10/14/17,63000, $74.00 
B2,d4d71938f85e4ee49b5c6d785e7aebe1,90,0,22,12,1,1,1,1,1,0,0,1,73,10/14/17,63000, $80.00 
B3,f8d5bbfd39f541888eddc357a8e4e6e2,74,0,48,11,1,1,0,1,1,0,0,1,49,4/18/16,32000, $66.00 
D3,f8d5bbfd39f541888eddc357a8e4e6e2,28,1,31,19,1,1,1,1,0,0,1,1,49,4/18/16,32000, $12.00 
D2,f8d5bbfd39f541888eddc357a8e4e6e2,34,1,27,3,1,1,1,1,0,0,1,1,49,4/18/16,32000, $26.00 
B2,f8d5bbfd39f541888eddc357a8e4e6e2,64,0,31,2,1,1,1,1,1,0,0,1,49,4/18/16,32000, $67.00 
B3,f8d5bbfd39f541888eddc357a8e4e6e2,33,1,22,4,1,1,0,1,1,0,0,1,49,4/18/16,32000, $74.00 
B1,feed77a618d24d6dbd22913fc6601803,43,1,22,4,0,1,1,1,1,0,0,1,42,11/30/17,48000, $18.00 
D1,feed77a618d24d6dbd22913fc6601803,22,1,49,10,1,1,0,0,0,0,1,1,42,11/30/17,48000, $54.00 
I2,feed77a618d24d6dbd22913fc6601803,83,0,25,17,0,1,1,1,0,1,0,1,42,11/30/17,48000, $84.00 
D3,feed77a618d24d6dbd22913fc6601803,28,1,46,13,1,1,1,1,0,0,1,1,42,11/30/17,48000, $40.00 
D1,feed77a618d24d6dbd22913fc6601803,41,0,48,19,1,1,0,0,0,0,1,1,42,11/30/17,48000, $44.00 
B4,87b78dddf0c6444bb3f435a91fcbe238,42,1,39,2,1,1,1,1,1,0,0,0,45,7/9/18,47000, $17.00 
D3,87b78dddf0c6444bb3f435a91fcbe238,44,1,21,13,1,1,1,1,0,0,1,0,45,7/9/18,47000, $36.00 
B2,87b78dddf0c6444bb3f435a91fcbe238,67,1,32,8,1,1,1,1,1,0,0,0,45,7/9/18,47000, $77.00 
B2,87b78dddf0c6444bb3f435a91fcbe238,63,0,25,4,1,1,1,1,1,0,0,0,45,7/9/18,47000, $59.00 
B2,87b78dddf0c6444bb3f435a91fcbe238,87,1,31,8,1,1,1,1,1,0,0,0,45,7/9/18,47000, $12.00 
D4,e7c0a2248ed3430e99b568efd21ad642,20,1,47,14,1,1,0,1,0,0,1,0,73,9/30/17,71000, $72.00 
D1,e7c0a2248ed3430e99b568efd21ad642,78,1,35,6,1,1,0,0,0,0,1,0,73,9/30/17,71000, $38.00 
B1,e7c0a2248ed3430e99b568efd21ad642,7,1,31,0,0,1,1,1,1,0,0,0,73,9/30/17,71000, $44.00 
D3,e7c0a2248ed3430e99b568efd21ad642,75,1,24,16,1,1,1,1,0,0,1,0,73,9/30/17,71000, $51.00 
D2,e7c0a2248ed3430e99b568efd21ad642,38,1,34,9,1,1,1,1,0,0,1,0,73,9/30/17,71000, $84.00 
D3,01ab25c31f034f85bc4ac9d286fb7a76,83,1,47,5,1,1,1,1,0,0,1,0,87,7/17/18,77000, $9.00 
B3,01ab25c31f034f85bc4ac9d286fb7a76,88,1,51,3,1,1,0,1,1,0,0,0,87,7/17/18,77000, $58.00 
B1,01ab25c31f034f85bc4ac9d286fb7a76,69,1,23,16,0,1,1,1,1,0,0,0,87,7/17/18,77000, $49.00 
B3,01ab25c31f034f85bc4ac9d286fb7a76,73,1,51,10,1,1,0,1,1,0,0,0,87,7/17/18,77000, $22.00 
B2,cba7152af9af4f3f95b6a3e4d942cd61,76,0,49,8,1,1,1,1,1,0,0,1,63,6/18/17,41000, $79.00 
B1,cba7152af9af4f3f95b6a3e4d942cd61,9,1,43,16,0,1,1,1,1,0,0,1,63,6/18/17,41000, $78.00 
I2,cba7152af9af4f3f95b6a3e4d942cd61,55,0,38,17,0,1,1,1,0,1,0,1,63,6/18/17,41000, $76.00 
B1,cba7152af9af4f3f95b6a3e4d942cd61,31,0,29,4,0,1,1,1,1,0,0,1,63,6/18/17,41000, $32.00 
I1,9d382dd9bcee4a4ca3c43479f2f8c04b,16,0,27,0,1,1,0,1,0,1,0,0,92,6/15/18,61000, $61.00 
D2,9d382dd9bcee4a4ca3c43479f2f8c04b,46,0,32,15,1,1,1,1,0,0,1,0,92,6/15/18,61000, $76.00 
B4,9d382dd9bcee4a4ca3c43479f2f8c04b,58,0,48,16,1,1,1,1,1,0,0,0,92,6/15/18,61000, $18.00 
B2,9d382dd9bcee4a4ca3c43479f2f8c04b,12,0,47,3,1,1,1,1,1,0,0,0,92,6/15/18,61000, $21.00 
B1,fb8ae29d5f8a46b081792000b3c833de,36,0,45,19,0,1,1,1,1,0,0,1,55,9/23/14,36000, $26.00 
B1,fb8ae29d5f8a46b081792000b3c833de,51,1,35,2,0,1,1,1,1,0,0,1,55,9/23/14,36000, $44.00 
D3,fb8ae29d5f8a46b081792000b3c833de,11,1,35,10,1,1,1,1,0,0,1,1,55,9/23/14,36000, $13.00 
D1,fb8ae29d5f8a46b081792000b3c833de,86,0,47,10,1,1,0,0,0,0,1,1,55,9/23/14,36000, $37.00 
D2,990ac03c08fd4746997436c1a9d2fe97,17,0,49,4,1,1,1,1,0,0,1,1,75,10/17/17,48000, $24.00 
D1,990ac03c08fd4746997436c1a9d2fe97,15,0,21,1,1,1,0,0,0,0,1,1,75,10/17/17,48000, $26.00 
D1,990ac03c08fd4746997436c1a9d2fe97,48,0,30,10,1,1,0,0,0,0,1,1,75,10/17/17,48000, $14.00 
B4,ea1fa9947eae4c84a11160641809bb66,67,0,31,17,1,1,1,1,1,0,0,1,73,5/31/18,87000, $79.00 
B1,ea1fa9947eae4c84a11160641809bb66,49,1,37,1,0,1,1,1,1,0,0,1,73,5/31/18,87000, $51.00 
D3,ea1fa9947eae4c84a11160641809bb66,37,1,32,5,1,1,1,1,0,0,1,1,73,5/31/18,87000, $62.00 
B3,ea1fa9947eae4c84a11160641809bb66,59,1,44,1,1,1,0,1,1,0,0,1,73,5/31/18,87000, $25.00 
I1,bfd58ea4ca714cb3a762b088dcfe26f3,13,0,29,4,1,1,0,1,0,1,0,1,52,3/2/17,103000, $51.00 
B4,bfd58ea4ca714cb3a762b088dcfe26f3,71,1,28,7,1,1,1,1,1,0,0,1,52,3/2/17,103000, $25.00 
B1,bfd58ea4ca714cb3a762b088dcfe26f3,89,1,32,14,0,1,1,1,1,0,0,1,52,3/2/17,103000, $54.00 
D2,bfd58ea4ca714cb3a762b088dcfe26f3,9,1,34,18,1,1,1,1,0,0,1,1,52,3/2/17,103000, $21.00 
D1,bfd58ea4ca714cb3a762b088dcfe26f3,72,0,28,16,1,1,0,0,0,0,1,1,52,3/2/17,103000, $42.00 
D3,6d86fa31d7bb49a1be3197271181d5cf,11,0,37,3,1,1,1,1,0,0,1,0,75,9/7/17,98000, $84.00 
B1,6d86fa31d7bb49a1be3197271181d5cf,7,0,30,15,0,1,1,1,1,0,0,0,75,9/7/17,98000, $63.00 
I2,6d86fa31d7bb49a1be3197271181d5cf,76,0,26,16,0,1,1,1,0,1,0,0,75,9/7/17,98000, $59.00 
D3,fe46a70abe4c4aa8b1e7a4a28e49d171,52,1,39,1,1,1,1,1,0,0,1,1,51,8/12/14,36000, $74.00 
D1,fe46a70abe4c4aa8b1e7a4a28e49d171,35,0,48,18,1,1,0,0,0,0,1,1,51,8/12/14,36000, $81.00 
D2,fe46a70abe4c4aa8b1e7a4a28e49d171,68,0,52,4,1,1,1,1,0,0,1,1,51,8/12/14,36000, $70.00 
B1,edc56b3483764afa84e97d6d4da7584c,69,0,44,9,0,1,1,1,1,0,0,0,72,9/23/17,77000, $64.00 
D2,edc56b3483764afa84e97d6d4da7584c,45,0,34,20,1,1,1,1,0,0,1,0,72,9/23/17,77000, $31.00 
B4,edc56b3483764afa84e97d6d4da7584c,36,0,33,6,1,1,1,1,1,0,0,0,72,9/23/17,77000, $73.00 
I2,edc56b3483764afa84e97d6d4da7584c,26,0,35,4,0,1,1,1,0,1,0,0,72,9/23/17,77000, $16.00 
D3,edc56b3483764afa84e97d6d4da7584c,14,0,22,5,1,1,1,1,0,0,1,0,72,9/23/17,77000, $59.00 
D4,133a58e4ebdf45dd9e8f48325bdb22f4,49,1,51,10,1,1,0,1,0,0,1,0,41,7/3/17,44000, $24.00 
D4,133a58e4ebdf45dd9e8f48325bdb22f4,39,1,40,8,1,1,0,1,0,0,1,0,41,7/3/17,44000, $69.00 
D2,133a58e4ebdf45dd9e8f48325bdb22f4,58,1,42,5,1,1,1,1,0,0,1,0,41,7/3/17,44000, $84.00 
D2,133a58e4ebdf45dd9e8f48325bdb22f4,44,1,34,8,1,1,1,1,0,0,1,0,41,7/3/17,44000, $27.00 
D3,e74d665313f8459fba306ff4dc3ac5de,65,1,52,11,1,1,1,1,0,0,1,1,50,4/15/17,90000, $43.00 
D3,e74d665313f8459fba306ff4dc3ac5de,47,1,49,10,1,1,1,1,0,0,1,1,50,4/15/17,90000, $68.00 
I1,e74d665313f8459fba306ff4dc3ac5de,81,0,41,16,1,1,0,1,0,1,0,1,50,4/15/17,90000, $45.00 
I1,50a22661fb2440808dd6e4a38d8cc2e6,33,0,52,15,1,1,0,1,0,1,0,1,65,7/12/18,78000, $28.00 
B3,50a22661fb2440808dd6e4a38d8cc2e6,90,0,32,1,1,1,0,1,1,0,0,1,65,7/12/18,78000, $73.00 
I1,50a22661fb2440808dd6e4a38d8cc2e6,66,0,30,11,1,1,0,1,0,1,0,1,65,7/12/18,78000, $42.00 
D3,dc686916a51a4496bf4224ba4266a4f1,24,1,36,17,1,1,1,1,0,0,1,1,63,2/26/18,48000, $41.00 
I1,dc686916a51a4496bf4224ba4266a4f1,9,0,37,17,1,1,0,1,0,1,0,1,63,2/26/18,48000, $26.00 
B3,dc686916a51a4496bf4224ba4266a4f1,75,0,45,14,1,1,0,1,1,0,0,1,63,2/26/18,48000, $28.00 
D1,dc686916a51a4496bf4224ba4266a4f1,24,1,52,1,1,1,0,0,0,0,1,1,63,2/26/18,48000, $22.00 
D4,dc686916a51a4496bf4224ba4266a4f1,12,1,52,15,1,1,0,1,0,0,1,1,63,2/26/18,48000, $73.00 
D4,112cc38e64174facabfd265a62fc44c5,29,0,21,2,1,1,0,1,0,0,1,0,55,1/11/18,32000, $34.00 
D3,112cc38e64174facabfd265a62fc44c5,45,0,47,10,1,1,1,1,0,0,1,0,55,1/11/18,32000, $20.00 
B4,112cc38e64174facabfd265a62fc44c5,62,0,43,9,1,1,1,1,1,0,0,0,55,1/11/18,32000, $60.00 
I2,112cc38e64174facabfd265a62fc44c5,83,0,37,6,0,1,1,1,0,1,0,0,55,1/11/18,32000, $41.00 
D2,eb8461341d844f438fab8c4a69a27734,60,0,25,3,1,1,1,1,0,0,1,0,64,3/31/18,56000, $17.00 
I2,eb8461341d844f438fab8c4a69a27734,69,0,25,4,0,1,1,1,0,1,0,0,64,3/31/18,56000, $15.00 
I1,eb8461341d844f438fab8c4a69a27734,87,0,37,13,1,1,0,1,0,1,0,0,64,3/31/18,56000, $18.00 
D4,f0ffaed9279946f1bc29614a234f1ee1,66,0,28,9,1,1,0,1,0,0,1,1,59,5/27/18,45000, $71.00 
B1,f0ffaed9279946f1bc29614a234f1ee1,47,0,29,10,0,1,1,1,1,0,0,1,59,5/27/18,45000, $56.00 
D4,f0ffaed9279946f1bc29614a234f1ee1,76,0,42,7,1,1,0,1,0,0,1,1,59,5/27/18,45000, $45.00 
B2,f0ffaed9279946f1bc29614a234f1ee1,28,0,37,17,1,1,1,1,1,0,0,1,59,5/27/18,45000, $44.00 
I1,886e98d7b2b34db7a122121e0760b05d,73,0,25,11,1,1,0,1,0,1,0,1,62,2/7/16,72000, $67.00 
D3,886e98d7b2b34db7a122121e0760b05d,37,1,36,11,1,1,1,1,0,0,1,1,62,2/7/16,72000, $70.00 
D3,886e98d7b2b34db7a122121e0760b05d,40,1,40,14,1,1,1,1,0,0,1,1,62,2/7/16,72000, $51.00 
D1,917c54dadd014c42bc06a2317d98b8bf,47,1,41,15,1,1,0,0,0,0,1,1,41,11/12/17,60000, $35.00 
D2,917c54dadd014c42bc06a2317d98b8bf,30,1,46,17,1,1,1,1,0,0,1,1,41,11/12/17,60000, $73.00 
B1,917c54dadd014c42bc06a2317d98b8bf,24,0,50,3,0,1,1,1,1,0,0,1,41,11/12/17,60000, $8.00 
D1,917c54dadd014c42bc06a2317d98b8bf,48,0,21,5,1,1,0,0,0,0,1,1,41,11/12/17,60000, $16.00 
B3,ac41b8574427446e8f31fc37042ac3ee,26,1,35,8,1,1,0,1,1,0,0,0,43,5/16/18,60000, $11.00 
B1,ac41b8574427446e8f31fc37042ac3ee,60,1,35,8,0,1,1,1,1,0,0,0,43,5/16/18,60000, $36.00 
B1,ac41b8574427446e8f31fc37042ac3ee,11,1,41,11,0,1,1,1,1,0,0,0,43,5/16/18,60000, $68.00 
B1,ac41b8574427446e8f31fc37042ac3ee,7,1,23,10,0,1,1,1,1,0,0,0,43,5/16/18,60000, $33.00 
D4,ac41b8574427446e8f31fc37042ac3ee,34,1,45,11,1,1,0,1,0,0,1,0,43,5/16/18,60000, $56.00 
I2,f8676ef6a9d94a0a868a00ef9f687715,19,0,42,4,0,1,1,1,0,1,0,0,67,8/31/16,96000, $46.00 
B3,f8676ef6a9d94a0a868a00ef9f687715,19,1,24,4,1,1,0,1,1,0,0,0,67,8/31/16,96000, $14.00 
D3,f8676ef6a9d94a0a868a00ef9f687715,7,1,26,2,1,1,1,1,0,0,1,0,67,8/31/16,96000, $65.00 
D2,f8676ef6a9d94a0a868a00ef9f687715,66,1,37,4,1,1,1,1,0,0,1,0,67,8/31/16,96000, $25.00 
D1,5baef2b5cb3a4aee8534e0d4a2e399e4,20,0,31,11,1,1,0,0,0,0,1,1,60,1/11/18,31000, $85.00 
B1,5baef2b5cb3a4aee8534e0d4a2e399e4,29,0,22,3,0,1,1,1,1,0,0,1,60,1/11/18,31000, $54.00 
I1,5baef2b5cb3a4aee8534e0d4a2e399e4,40,0,25,2,1,1,0,1,0,1,0,1,60,1/11/18,31000, $56.00 
B3,5baef2b5cb3a4aee8534e0d4a2e399e4,61,0,42,3,1,1,0,1,1,0,0,1,60,1/11/18,31000, $39.00 
I2,5baef2b5cb3a4aee8534e0d4a2e399e4,57,0,24,14,0,1,1,1,0,1,0,1,60,1/11/18,31000, $83.00 
D2,6472c4fee5004a70a14cff948130ab6a,79,1,41,1,1,1,1,1,0,0,1,1,64,6/5/17,108000, $45.00 
D4,6472c4fee5004a70a14cff948130ab6a,10,1,36,17,1,1,0,1,0,0,1,1,64,6/5/17,108000, $67.00 
D2,6472c4fee5004a70a14cff948130ab6a,69,1,47,9,1,1,1,1,0,0,1,1,64,6/5/17,108000, $37.00 
I1,6472c4fee5004a70a14cff948130ab6a,55,0,42,19,1,1,0,1,0,1,0,1,64,6/5/17,108000, $53.00 
D3,6472c4fee5004a70a14cff948130ab6a,38,1,29,20,1,1,1,1,0,0,1,1,64,6/5/17,108000, $25.00 
B4,c33eae926da34f049a2976124cd9dfc2,9,0,31,19,1,1,1,1,1,0,0,1,56,2/4/15,49000, $49.00 
B3,c33eae926da34f049a2976124cd9dfc2,25,0,29,12,1,1,0,1,1,0,0,1,56,2/4/15,49000, $9.00 
B2,c33eae926da34f049a2976124cd9dfc2,20,0,51,18,1,1,1,1,1,0,0,1,56,2/4/15,49000, $77.00 
D1,0d069e0def304114b261daa9695433ba,61,0,28,9,1,1,0,0,0,0,1,0,64,11/2/16,70000, $33.00 
D1,0d069e0def304114b261daa9695433ba,13,1,44,16,1,1,0,0,0,0,1,0,64,11/2/16,70000, $78.00 
D4,0d069e0def304114b261daa9695433ba,79,1,26,15,1,1,0,1,0,0,1,0,64,11/2/16,70000, $84.00 
B3,0d069e0def304114b261daa9695433ba,76,1,39,15,1,1,0,1,1,0,0,0,64,11/2/16,70000, $8.00 
B1,0d069e0def304114b261daa9695433ba,34,1,24,3,0,1,1,1,1,0,0,0,64,11/2/16,70000, $22.00 
D4,14a0ac6daabd41e49a79fb4c2a413c94,67,0,31,20,1,1,0,1,0,0,1,0,50,8/30/17,60000, $70.00 
D2,14a0ac6daabd41e49a79fb4c2a413c94,26,1,24,8,1,1,1,1,0,0,1,0,50,8/30/17,60000, $43.00 
B1,14a0ac6daabd41e49a79fb4c2a413c94,72,0,31,20,0,1,1,1,1,0,0,0,50,8/30/17,60000, $39.00 
I1,14a0ac6daabd41e49a79fb4c2a413c94,17,0,26,6,1,1,0,1,0,1,0,0,50,8/30/17,60000, $20.00 
D2,14a0ac6daabd41e49a79fb4c2a413c94,46,1,49,9,1,1,1,1,0,0,1,0,50,8/30/17,60000, $11.00 
B2,09531802efb9407586a3061eefd9cfef,45,1,49,2,1,1,1,1,1,0,0,0,56,2/28/18,72000, $28.00 
B2,09531802efb9407586a3061eefd9cfef,33,1,46,15,1,1,1,1,1,0,0,0,56,2/28/18,72000, $64.00 
I2,09531802efb9407586a3061eefd9cfef,82,0,51,9,0,1,1,1,0,1,0,0,56,2/28/18,72000, $54.00 
I2,09531802efb9407586a3061eefd9cfef,54,0,42,8,0,1,1,1,0,1,0,0,56,2/28/18,72000, $69.00 
I2,4866a2c8fedd46b98dc2c695f8cc5840,9,0,35,1,0,1,1,1,0,1,0,0,61,1/13/18,78000, $53.00 
D1,4866a2c8fedd46b98dc2c695f8cc5840,58,0,29,8,1,1,0,0,0,0,1,0,61,1/13/18,78000, $26.00 
I2,4866a2c8fedd46b98dc2c695f8cc5840,33,0,39,5,0,1,1,1,0,1,0,0,61,1/13/18,78000, $45.00 
I1,4866a2c8fedd46b98dc2c695f8cc5840,78,0,42,7,1,1,0,1,0,1,0,0,61,1/13/18,78000, $51.00 
B4,34b8b6c78bd042538c9ce74b7d8e40ca,63,1,34,18,1,1,1,1,1,0,0,1,52,7/11/18,70000, $6.00 
B3,34b8b6c78bd042538c9ce74b7d8e40ca,18,1,36,20,1,1,0,1,1,0,0,1,52,7/11/18,70000, $50.00 
D3,34b8b6c78bd042538c9ce74b7d8e40ca,31,1,39,10,1,1,1,1,0,0,1,1,52,7/11/18,70000, $26.00 
B2,34b8b6c78bd042538c9ce74b7d8e40ca,35,1,31,1,1,1,1,1,1,0,0,1,52,7/11/18,70000, $48.00 
B1,888b4c8271d7405099787146343929e8,82,1,29,17,0,1,1,1,1,0,0,0,64,3/30/18,100000, $36.00 
B3,888b4c8271d7405099787146343929e8,30,1,43,0,1,1,0,1,1,0,0,0,64,3/30/18,100000, $56.00 
D4,e28ff05c85ee48f4b7d25eabfbd63f3a,73,1,49,19,1,1,0,1,0,0,1,1,62,4/9/16,48000, $55.00 
D3,e28ff05c85ee48f4b7d25eabfbd63f3a,70,1,43,7,1,1,1,1,0,0,1,1,62,4/9/16,48000, $75.00 
D2,e28ff05c85ee48f4b7d25eabfbd63f3a,25,1,51,13,1,1,1,1,0,0,1,1,62,4/9/16,48000, $85.00 
B2,e28ff05c85ee48f4b7d25eabfbd63f3a,78,0,40,9,1,1,1,1,1,0,0,1,62,4/9/16,48000, $36.00 
I1,e28ff05c85ee48f4b7d25eabfbd63f3a,43,0,48,2,1,1,0,1,0,1,0,1,62,4/9/16,48000, $56.00 
B3,3604067a5af745549b026cc2f4434567,33,1,26,5,1,1,0,1,1,0,0,0,48,10/9/16,53000, $30.00 
B1,3604067a5af745549b026cc2f4434567,22,1,23,19,0,1,1,1,1,0,0,0,48,10/9/16,53000, $64.00 
I2,3604067a5af745549b026cc2f4434567,57,0,50,16,0,1,1,1,0,1,0,0,48,10/9/16,53000, $80.00 
D1,3604067a5af745549b026cc2f4434567,80,0,49,0,1,1,0,0,0,0,1,0,48,10/9/16,53000, $50.00 
I1,3604067a5af745549b026cc2f4434567,81,0,45,17,1,1,0,1,0,1,0,0,48,10/9/16,53000, $79.00 
B2,ad20bf997b3d4d99b6c8afd17a33232b,73,0,28,3,1,1,1,1,1,0,0,1,46,10/16/17,71000, $21.00 
D2,ad20bf997b3d4d99b6c8afd17a33232b,87,1,44,13,1,1,1,1,0,0,1,1,46,10/16/17,71000, $26.00 
D1,ad20bf997b3d4d99b6c8afd17a33232b,58,1,21,6,1,1,0,0,0,0,1,1,46,10/16/17,71000, $65.00 
B3,ad20bf997b3d4d99b6c8afd17a33232b,19,1,46,6,1,1,0,1,1,0,0,1,46,10/16/17,71000, $74.00 
B4,ad20bf997b3d4d99b6c8afd17a33232b,39,0,44,17,1,1,1,1,1,0,0,1,46,10/16/17,71000, $35.00 
D2,c6cdd8fa71ac4366a365c8a971232330,87,1,23,8,1,1,1,1,0,0,1,0,56,4/30/18,68000, $84.00 
D1,c6cdd8fa71ac4366a365c8a971232330,30,1,45,15,1,1,0,0,0,0,1,0,56,4/30/18,68000, $6.00 
B3,c6cdd8fa71ac4366a365c8a971232330,16,1,34,12,1,1,0,1,1,0,0,0,56,4/30/18,68000, $23.00 
B2,c6cdd8fa71ac4366a365c8a971232330,21,1,32,20,1,1,1,1,1,0,0,0,56,4/30/18,68000, $6.00 
B4,cfc2c56dd3ec4ce8be3b41a91ac8a967,56,1,31,2,1,1,1,1,1,0,0,0,78,3/18/16,57000, $66.00 
D3,cfc2c56dd3ec4ce8be3b41a91ac8a967,55,1,34,1,1,1,1,1,0,0,1,0,78,3/18/16,57000, $63.00 
B4,cfc2c56dd3ec4ce8be3b41a91ac8a967,78,1,24,0,1,1,1,1,1,0,0,0,78,3/18/16,57000, $74.00 
B3,ca3d7d25b98a4c659e1807bdc5d18ec3,21,0,43,15,1,1,0,1,1,0,0,1,50,2/21/18,71000, $83.00 
B1,ca3d7d25b98a4c659e1807bdc5d18ec3,79,0,44,16,0,1,1,1,1,0,0,1,50,2/21/18,71000, $14.00 
B4,ca3d7d25b98a4c659e1807bdc5d18ec3,16,1,33,4,1,1,1,1,1,0,0,1,50,2/21/18,71000, $84.00 
B3,ca3d7d25b98a4c659e1807bdc5d18ec3,53,1,33,2,1,1,0,1,1,0,0,1,50,2/21/18,71000, $22.00 
B2,3ff3ba62ae5b46e3b81d6c505bbae67c,71,0,38,0,1,1,1,1,1,0,0,0,70,4/29/18,97000, $81.00 
B1,3ff3ba62ae5b46e3b81d6c505bbae67c,44,0,52,19,0,1,1,1,1,0,0,0,70,4/29/18,97000, $24.00 
I1,3ff3ba62ae5b46e3b81d6c505bbae67c,65,0,51,12,1,1,0,1,0,1,0,0,70,4/29/18,97000, $66.00 
B3,9ebea19881914675872b19e6998fa0e5,36,1,41,20,1,1,0,1,1,0,0,0,61,6/11/17,86000, $57.00 
B3,9ebea19881914675872b19e6998fa0e5,21,0,37,3,1,1,0,1,1,0,0,0,61,6/11/17,86000, $75.00 
