School,School URL,District,District URL,Address,City,City URL,Zip,County,Phone,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Full-time Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Standard Score
Woodlands Middle/High School,https://www.schooldigger.com/go/NY/schools/1272001050/school.aspx,Greenburgh Central School District,https://www.schooldigger.com/go/NY/district/12720/search.aspx,475 W Hartsdale Ave,Hartsdale,https://www.schooldigger.com/go/NY/city/Hartsdale/search.aspx,10530,Westchester County,(914) 761-6052,Yes,No,No,No,693,36.4,19,62.5,42,0.1,5.8,41.1,0.1,0.4,10.4,17.9
Solvay High School,https://www.schooldigger.com/go/NY/schools/2715003699/school.aspx,Solvay Union Free School District,https://www.schooldigger.com/go/NY/district/27150/search.aspx,600 Gertrude Ave,Solvay,https://www.schooldigger.com/go/NY/city/Solvay/search.aspx,13209,Onondaga County,(315) 468-2551,Yes,No,No,No,481,45.5,10.5,56.8,9.4,1.9,1.5,11.2,0.2,8.1,67.8,17.8
Hempstead High School,https://www.schooldigger.com/go/NY/schools/1413001152/school.aspx,Hempstead Union Free School District,https://www.schooldigger.com/go/NY/district/14130/search.aspx,201 President St,Hempstead,https://www.schooldigger.com/go/NY/city/Hempstead/search.aspx,11550,Nassau County,(516) 434-4201,Yes,No,No,No,1773,98,18,71.7,20.7,0.5,1.1,74.5,0,0.8,2.3,17.6
Linnaeus W West School,https://www.schooldigger.com/go/NY/schools/1071006576/school.aspx,Union-Endicott Central School District,https://www.schooldigger.com/go/NY/district/10710/search.aspx,1201 Union Center Main Hwy,Endicott,https://www.schooldigger.com/go/NY/city/Endicott/search.aspx,13760,Broome County,(607) 757-2149,Yes,No,No,No,75,9.6,7.8,86.7,9.3,0,0,6.7,0,6.7,77.3,17.5
Western New York Maritime Charter School,https://www.schooldigger.com/go/NY/schools/0010605603/school.aspx,Western New York Maritime Charter School,https://www.schooldigger.com/go/NY/district/00106/search.aspx,2193 S Park Ave,Buffalo,https://www.schooldigger.com/go/NY/city/Buffalo/search.aspx,14220,Erie County,(716) 842-6289,Yes,Yes,No,No,462,50.3,9.1,81.6,37.4,0.2,1.3,37.2,0,5.8,18,17
Validus Preparatory Academy,https://www.schooldigger.com/go/NY/schools/0008605861/school.aspx,New York City Geographic District # 9,https://www.schooldigger.com/go/NY/district/00086/search.aspx,1595 Bathgate Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10457,Bronx County,(718) 466-4000,Yes,No,No,No,336,28,12,96.1,33.3,0.3,0.3,65.5,0,0.6,0,15.1
West Seneca West Senior High School,https://www.schooldigger.com/go/NY/schools/3078004151/school.aspx,West Seneca Central School District,https://www.schooldigger.com/go/NY/district/30780/search.aspx,3330 Seneca St,West Seneca,https://www.schooldigger.com/go/NY/city/West+Seneca/search.aspx,14224,Erie County,(716) 677-3350,No,No,No,No,1156,88.8,13,38.5,2.9,0.3,0.6,5.3,0,2.8,88.1,15
Geneva High School,https://www.schooldigger.com/go/NY/schools/1197000964/school.aspx,Geneva City School District,https://www.schooldigger.com/go/NY/district/11970/search.aspx,101 Carter Rd,Geneva,https://www.schooldigger.com/go/NY/city/Geneva/search.aspx,14456,Ontario County,(315) 781-0402,Yes,No,No,No,588,56.5,10.3,55.8,11.1,0.2,2,32,0,8.8,45.9,14.6
Green Technical High Charter School,https://www.schooldigger.com/go/NY/schools/0094505946/school.aspx,Green Technical High Charter School,https://www.schooldigger.com/go/NY/district/00945/search.aspx,99 Slingerland St,Albany,https://www.schooldigger.com/go/NY/city/Albany/search.aspx,12202,Albany County,(518) 694-3400,Yes,Yes,No,No,396,36.6,10.7,68.4,69.9,0.3,0,16.2,0.3,10.1,3.3,14
Brooklyn High School For Law And Technology,https://www.schooldigger.com/go/NY/schools/0009404079/school.aspx,New York City Geographic District #16,https://www.schooldigger.com/go/NY/district/00094/search.aspx,1396 Broadway,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11221,Kings County,(718) 919-1256,Yes,No,Yes,No,626,39.9,15.6,84,58.6,0.8,4.8,31,0.2,1.8,2.9,13.1
Bronx Studio School For Writers And Artists,https://www.schooldigger.com/go/NY/schools/0008505652/school.aspx,New York City Geographic District # 8,https://www.schooldigger.com/go/NY/district/00085/search.aspx,928 Simpson St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10459,Bronx County,(718) 893-5158,Yes,No,No,No,643,56.6,11.3,87.1,18.5,0,0.5,79.2,0.2,0,1.7,13
Cypress Hills Collegiate Preparatory School,https://www.schooldigger.com/go/NY/schools/0012006031/school.aspx,New York City Geographic District #19,https://www.schooldigger.com/go/NY/district/00120/search.aspx,999 Jamaica Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11208,Kings County,(718) 647-1672,Yes,No,No,No,375,26.8,13.9,92.8,13.3,1.1,11.7,69.6,0.5,1.3,2.4,12.9
Urban Assembly School For Music And Art,https://www.schooldigger.com/go/NY/schools/0009105812/school.aspx,New York City Geographic District #13,https://www.schooldigger.com/go/NY/district/00091/search.aspx,49 Flatbush Ave Ext,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11201,Kings County,(718) 858-0249,Yes,No,No,No,175,16.6,10.5,87.4,71.4,0,0.6,26.3,0,0,1.7,11.8
George Westinghouse Career & Technical Educational High School,https://www.schooldigger.com/go/NY/schools/0009101955/school.aspx,New York City Geographic District #13,https://www.schooldigger.com/go/NY/district/00091/search.aspx,105 Tech Pl,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11201,Kings County,(718) 625-6130,Yes,No,No,No,726,54.7,13.2,86.6,67.2,0.8,3.2,26.4,0.6,0.4,1.4,11.7
School 58-World Of Inquiry School,https://www.schooldigger.com/go/NY/schools/2475003424/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,200 University Ave,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14605,Monroe County,(585) 325-6170,Yes,No,No,No,1004,83.2,12,74,63.4,0.4,3.5,20.8,0.1,2,9.8,11.7
Brooklyn Laboratory Charter School,https://www.schooldigger.com/go/NY/schools/0111106493/school.aspx,Brooklyn Laboratory Charter School,https://www.schooldigger.com/go/NY/district/01111/search.aspx,240 Jay St,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11201,Kings County,(347) 429-8439,Yes,Yes,No,No,514,38,13.5,,74.3,1.9,0.8,19.5,0.2,1.6,1.8,11.5
Tapestry Charter School,https://www.schooldigger.com/go/NY/schools/0003804346/school.aspx,Tapestry Charter School,https://www.schooldigger.com/go/NY/district/00038/search.aspx,65 Great Arrow Ave,Buffalo,https://www.schooldigger.com/go/NY/city/Buffalo/search.aspx,14216,Erie County,(716) 204-5883,Yes,Yes,No,No,1080,83,12.9,71.6,54.2,0.4,2.3,14.2,0,7.4,21.6,10.9
Clara Barton High School,https://www.schooldigger.com/go/NY/schools/0009501937/school.aspx,New York City Geographic District #17,https://www.schooldigger.com/go/NY/district/00095/search.aspx,901 Classon Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11225,Kings County,(718) 636-4900,Yes,No,Yes,No,1320,88.2,14.9,81.1,85.2,1.1,1,9.6,0.4,1.3,1.4,10.8
Fordham Leadership Academy,https://www.schooldigger.com/go/NY/schools/0008705184/school.aspx,New York City Geographic District #10,https://www.schooldigger.com/go/NY/district/00087/search.aspx,500 E Fordham Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10458,Bronx County,(718) 733-5024,Yes,No,No,No,415,29,14.2,88.7,23.4,0.2,1,72.5,0.5,0.7,1.7,10.2
Lawrence Senior High School,https://www.schooldigger.com/go/NY/schools/1683001505/school.aspx,Lawrence Union Free School District,https://www.schooldigger.com/go/NY/district/16830/search.aspx,2 Reilly Rd,Cedarhurst,https://www.schooldigger.com/go/NY/city/Cedarhurst/search.aspx,11516,Nassau County,(516) 295-8000,No,No,No,No,800,67.9,11.7,72.3,19.5,0.3,2.8,60.6,0.5,0.8,15.6,10.1
Newcomers High School,https://www.schooldigger.com/go/NY/schools/0010201821/school.aspx,New York City Geographic District #30,https://www.schooldigger.com/go/NY/district/00102/search.aspx,28-01 41st Ave,Long Island City,https://www.schooldigger.com/go/NY/city/Long+Island+City/search.aspx,11101,Queens County,(718) 937-6005,Yes,No,No,No,673,60.8,11,87.4,1.5,2.4,17.8,73.1,0.1,0,5.1,9.7
Health Opportunities High School,https://www.schooldigger.com/go/NY/schools/0008401338/school.aspx,New York City Geographic District # 7,https://www.schooldigger.com/go/NY/district/00084/search.aspx,350 Gerard Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10451,Bronx County,(718) 401-1826,Yes,No,No,No,382,33.4,11.4,92.4,32.2,2.9,0.5,62,0.3,1,1,9.4
Pathways In Technology Early College High School (P-Tech),https://www.schooldigger.com/go/NY/schools/0009506273/school.aspx,New York City Geographic District #17,https://www.schooldigger.com/go/NY/district/00095/search.aspx,150 Albany Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11213,Kings County,(718) 221-1593,Yes,No,No,No,544,34.2,15.8,74.1,81.6,1.7,1.5,13.2,0.7,0.2,1.1,8.9
High School Of Computers And Technology,https://www.schooldigger.com/go/NY/schools/0008805684/school.aspx,New York City Geographic District #11,https://www.schooldigger.com/go/NY/district/00088/search.aspx,800 E Gun Hill Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10467,Bronx County,(718) 696-3930,Yes,No,No,No,490,38.7,12.6,77.3,37.3,1.2,6.7,49.4,1.4,1,2.9,8.7
Bronx Envision Academy,https://www.schooldigger.com/go/NY/schools/0009006275/school.aspx,New York City Geographic District #12,https://www.schooldigger.com/go/NY/district/00090/search.aspx,1619 Boston Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10460,Bronx County,(718) 589-1590,Yes,No,No,No,384,37.6,10.1,92.2,31.5,1.6,1,63.5,0.8,0,1.6,8.6
Rochester Academy Charter School,https://www.schooldigger.com/go/NY/schools/0095005995/school.aspx,Rochester Academy Charter School,https://www.schooldigger.com/go/NY/district/00950/search.aspx,841 Genesee St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14611,Monroe County,(585) 467-9201,Yes,Yes,No,No,714,62.5,11.4,98.9,78.3,0,1,10.9,0,0.3,9.5,8
Maryvale High School,https://www.schooldigger.com/go/NY/schools/1860001678/school.aspx,Cheektowaga-Maryvale Union Free School District,https://www.schooldigger.com/go/NY/district/18600/search.aspx,1050 Maryvale Dr,Cheektowaga,https://www.schooldigger.com/go/NY/city/Cheektowaga/search.aspx,14225,Erie County,(716) 631-7481,Yes,No,No,No,620,52.6,11.7,41.5,10.6,0.8,6.8,4.5,0,4.7,72.6,7.8
Edison Career And Technology High School,https://www.schooldigger.com/go/NY/schools/2475006216/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,655 Colfax St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14606,Monroe County,(585) 324-9760,Yes,No,No,No,1500,153.4,9.7,91.3,55.5,0.3,3.2,34.1,0,0.3,6.6,7.7
East Upper High School,https://www.schooldigger.com/go/NY/schools/2475003363/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,1801 E Main St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14609,Monroe County,(585) 288-3130,Yes,No,No,No,711,94.5,7.5,81.9,54.1,0.4,2.7,34.5,0.1,0.6,7.6,7.6
Williamsburg Charter High School,https://www.schooldigger.com/go/NY/schools/0011505705/school.aspx,Williamsburg Charter High School,https://www.schooldigger.com/go/NY/district/00115/search.aspx,198 Varet St,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11206,Kings County,(718) 782-9830,Yes,Yes,No,No,972,77,12.6,81.7,34.6,0.5,0.8,61.4,0.1,1.2,1.3,7.5
High School For Teaching And The Professions,https://www.schooldigger.com/go/NY/schools/0008705181/school.aspx,New York City Geographic District #10,https://www.schooldigger.com/go/NY/district/00087/search.aspx,2780 Resevoir Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10468,Bronx County,(718) 329-7380,Yes,No,No,No,403,33.9,11.8,90.6,12.9,0.7,1.5,82.1,0.2,0.2,2.2,7.3
New Dawn Charter High School,https://www.schooldigger.com/go/NY/schools/0106106343/school.aspx,New Dawn Charter High School,https://www.schooldigger.com/go/NY/district/01061/search.aspx,242 Hoyt St,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11217,Kings County,(347) 505-9101,Yes,Yes,No,No,256,21.2,12,84.4,60.9,2,1.6,32.8,0.4,0,2.3,6.8
Rochester Early College International High School,https://www.schooldigger.com/go/NY/schools/2475006177/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,200 Genesee St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14611,Monroe County,(585) 324-9010,Yes,No,No,No,348,34.3,10.1,89.4,60.9,0.9,8,22.1,0,0.3,7.8,5.8
Captain Vernon A Richards High School-Fire,https://www.schooldigger.com/go/NY/schools/0012005716/school.aspx,New York City Geographic District #19,https://www.schooldigger.com/go/NY/district/00120/search.aspx,400 Pennsylvania Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11207,Kings County,(718) 688-7930,Yes,No,No,No,270,22.7,11.8,83.7,61.9,1.9,1.9,30.4,0.4,0.7,3,5.8
Capital Preparatory (Cp) Harlem Charter School,https://www.schooldigger.com/go/NY/schools/0114406597/school.aspx,Capital Preparatory (Cp) Harlem Charter School,https://www.schooldigger.com/go/NY/district/01144/search.aspx,1 E 104th St,New York,https://www.schooldigger.com/go/NY/city/New+York/search.aspx,10029,New York County,(212) 328-9370,Yes,Yes,No,No,427,14,30.5,96.7,72.1,0.9,0.2,23.9,0,1.2,1.6,5.7
West Seneca East Senior High School,https://www.schooldigger.com/go/NY/schools/3078004149/school.aspx,West Seneca Central School District,https://www.schooldigger.com/go/NY/district/30780/search.aspx,4760 Seneca St,West Seneca,https://www.schooldigger.com/go/NY/city/West+Seneca/search.aspx,14224,Erie County,(716) 677-3300,Yes,No,No,No,801,64.2,12.4,41.1,5.7,0.1,2.6,3.9,0.1,2.4,85.1,5.5
New World High School,https://www.schooldigger.com/go/NY/schools/0008805803/school.aspx,New York City Geographic District #11,https://www.schooldigger.com/go/NY/district/00088/search.aspx,921 E 228th St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10466,Bronx County,(718) 696-3800,Yes,No,No,No,364,25,14.5,93.4,11.8,0.8,8.8,67.9,1.1,0.3,9.3,5.3
Binghamton High School,https://www.schooldigger.com/go/NY/schools/0487004380/school.aspx,Binghamton City School District,https://www.schooldigger.com/go/NY/district/04870/search.aspx,31 Main St,Binghamton,https://www.schooldigger.com/go/NY/city/Binghamton/search.aspx,13905,Broome County,(607) 762-8239,Yes,No,No,No,1420,123.9,11.4,68.7,30.1,0.1,3.9,14.8,0,9.5,41.6,5.3
Alfred E Smith Career And Technical Education High School,https://www.schooldigger.com/go/NY/schools/0008401909/school.aspx,New York City Geographic District # 7,https://www.schooldigger.com/go/NY/district/00084/search.aspx,333 E 151st St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10451,Bronx County,(718) 993-5000,Yes,No,No,No,449,39.4,11.3,86.4,26.3,1.1,0.9,70.6,0.2,0.2,0.7,5.3
Bronx Leadership Academy II High School,https://www.schooldigger.com/go/NY/schools/0008405189/school.aspx,New York City Geographic District # 7,https://www.schooldigger.com/go/NY/district/00084/search.aspx,730 Concourse Village W,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10451,Bronx County,(718) 292-7171,Yes,No,No,No,493,46.6,10.5,91.3,25.8,0,0.6,72.8,0,0,0.8,5.2
Brooklyn Ascend Charter School,https://www.schooldigger.com/go/NY/schools/0096606069/school.aspx,Brooklyn Ascend Charter School,https://www.schooldigger.com/go/NY/district/00966/search.aspx,205 Rockaway Pkwy-2nd Fl,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11212,Kings County,(718) 907-9150,Yes,Yes,No,No,1654,119.2,13.8,76.8,90.3,1,0.6,6.9,0.1,0.8,0.3,4.4
Academy For Language And Technology,https://www.schooldigger.com/go/NY/schools/0008605981/school.aspx,New York City Geographic District # 9,https://www.schooldigger.com/go/NY/district/00086/search.aspx,1700 Macombs Rd,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10453,Bronx County,(718) 731-0219,Yes,No,No,No,371,25.9,14.2,100,0,0,0,100,0,0,0,3.2
Metropolitan High School (The),https://www.schooldigger.com/go/NY/schools/0009005809/school.aspx,New York City Geographic District #12,https://www.schooldigger.com/go/NY/district/00090/search.aspx,1180 Rev J A Polite Ave,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10459,Bronx County,(718) 991-4634,Yes,No,No,No,159,26.8,5.9,95.6,21.4,0,0.6,74.8,0,0.6,2.5,3.1
Brooklyn Theatre Arts High School,https://www.schooldigger.com/go/NY/schools/0009605966/school.aspx,New York City Geographic District #18,https://www.schooldigger.com/go/NY/district/00096/search.aspx,6565 Flatlands Ave,Brooklyn,https://www.schooldigger.com/go/NY/city/Brooklyn/search.aspx,11236,Kings County,(718) 968-1072,Yes,No,No,No,288,27.8,10.3,85.4,77.8,1.4,1.4,14.9,0.3,1,3.1,2.9
James Monroe Upper School,https://www.schooldigger.com/go/NY/schools/2475003371/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,164 Alexander St,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14607,Monroe County,(585) 232-1530,Yes,No,No,No,628,54.1,11.6,93.2,37.6,0,0.8,58.3,0,0.2,3.2,2.6
University Preparatory Charter School For Young Men,https://www.schooldigger.com/go/NY/schools/0100806204/school.aspx,University Preparatory Charter School For Young Men,https://www.schooldigger.com/go/NY/district/01008/search.aspx,1290 Lake Ave,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14613,Monroe County,(585) 672-1280,Yes,Yes,No,No,410,45.7,8.9,71,85.6,0,0.2,7.3,0.5,2.2,4.1,2.4
Bronx Career And College Preparatory High School,https://www.schooldigger.com/go/NY/schools/0009006163/school.aspx,New York City Geographic District #12,https://www.schooldigger.com/go/NY/district/00090/search.aspx,800 Home St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10456,Bronx County,(718) 542-4011,Yes,No,No,No,258,32.5,7.9,93.4,32.6,1.9,1.6,62.8,0,0.8,0.4,2
Northeast College Preparatory High School,https://www.schooldigger.com/go/NY/schools/2475005856/school.aspx,Rochester City School District,https://www.schooldigger.com/go/NY/district/24750/search.aspx,90 Fernwood Pk,Rochester,https://www.schooldigger.com/go/NY/city/Rochester/search.aspx,14609,Monroe County,(585) 324-9273,Yes,No,No,No,593,54,10.9,93.6,64.9,0.2,0.2,29,0,0.3,5.4,1.9
Bronx Design And Construction Academy,https://www.schooldigger.com/go/NY/schools/0008406253/school.aspx,New York City Geographic District # 7,https://www.schooldigger.com/go/NY/district/00084/search.aspx,333 E 151st St,Bronx,https://www.schooldigger.com/go/NY/city/Bronx/search.aspx,10451,Bronx County,(718) 402-7690,Yes,No,Yes,No,309,39.8,7.7,95.8,28.5,1,0,69.3,0,0.3,1,1.7
George Junior Republic School,https://www.schooldigger.com/go/NY/schools/1503001257/school.aspx,George Junior Republic Union Free School District,https://www.schooldigger.com/go/NY/district/15030/search.aspx,24 McDonald Rd,Freeville,https://www.schooldigger.com/go/NY/city/Freeville/search.aspx,13068,Tompkins County,(607) 844-6324,Yes,No,No,No,156,37.6,4.1,83.3,20.5,1.9,0,9.6,0,1.9,66,1.5
