beds,baths,sqft,Age,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,Sales_price
5,2,1244,59,12196,Single-Family,Metal,Other,1,27,2,1,2,26,0,12,10,42,74,67,504,153,9,3,400250
5,2,1850,54,11325,Single-Family,Brick,Asphalt,1,1,0,0,0,3,0,3,5,38,86,73,425,129,9,3,207000
5,2,1965,83,22651,Single-Family,Brick,Composition Shingle,1,69,9,8,9,97,10,90,23,45,82,80,815,248,9,3,239000
5,2,1976,67,10428,Single-Family,Brick,Composition Shingle,1,30,5,2,5,21,1,11,6,44,79,47,389,118,4,3,245000
5,2,2000,61,10607,Single-Family,Wood,Composition Shingle,1,7,2,0,0,9,1,6,10,45,82,51,348,106,5,3,280000
5,2,2082,58,10733,Single-Family,Brick,Composition Shingle,1,4,2,1,0,10,2,3,3,42,90,88,606,184,6,3,261105
5,2,2120,62,22215,Single-Family,Brick,Composition Shingle,1,3,0,0,0,5,0,1,6,42,87,92,491,149,10,3,395000
5,2,2240,52,11325,Single-Family,Brick,Composition Shingle,1,38,8,4,4,24,0,21,8,38,63,46,450,137,6,3,467500
5,2,2264,82,5749,Single-Family,Brick,Asphalt,1,44,7,6,8,62,9,38,36,44,83,81,601,199,4,3,309000
5,2,2326,66,9525,Single-Family,Brick,Composition Shingle,1,10,1,0,1,45,0,3,11,36,53,56,446,136,5,3,370000
5,2,2400,60,12632,Single-Family,Brick,Composition Shingle,1,1,0,0,0,2,0,1,1,47,81,79,508,154,6,3,230000
5,2,2644,56,12196,Single-Family,Brick,Composition Shingle,1,21,5,2,1,17,1,13,9,41,80,82,504,153,8,3,223000
5,2,2854,63,16988,Single-Family,Brick,Composition Shingle,1,0,0,0,0,1,1,1,3,46,80,86,654,199,6,3,792000
5,2,2868,34,8703,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,1,0,5,37,79,75,430,131,5,3,269900
5,2,3134,43,27442,Single-Family,Brick,Composition Shingle,1,22,6,2,2,22,3,15,14,41,80,71,483,147,5,3,529000
5,2,3312,39,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,56,4,7,10,73,10,29,24,45,65,76,545,166,5,3,490000
5,2,3821,29,9582,Single-Family,,Composition Shingle,1,37,6,5,4,44,1,39,12,38,78,51,600,154,6,3,258790
5,3,1209,53,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,2,0,1,14,0,9,8,40,76,64,393,120,4,3,430000
5,3,1242,39,8398,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,13,3,0,0,11,1,5,6,42,77,50,359,109,6,3,469500
5,3,1365,72,7422,Single-Family,Brick,Composition Shingle,1,60,10,4,7,62,5,42,32,39,86,81,575,199,9,3,477500
5,3,1388,55,13068,Single-Family,Brick,Composition Shingle,1,6,3,0,1,12,1,4,3,43,82,76,483,147,8,3,509000
5,3,1506,72,6250,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,81,11,10,7,90,4,53,20,44,73,57,569,173,5,3,410000
5,3,1506,59,20037,Single-Family,Brick,Composition Shingle,1,32,9,2,1,23,2,22,7,34,76,43,450,137,3,3,500000
5,3,1512,51,10010,Single-Family,Combination,,0,25,7,4,5,32,1,16,8,36,89,29,299,85,4,3,300000
5,3,1568,68,16117,Single-Family,Brick,Composition Shingle,1,23,0,4,2,15,2,13,11,43,70,52,508,154,3.5,2,515000
5,3,1601,57,40510,Single-Family,Brick,Composition Shingle,1,0,0,0,0,1,0,0,0,42,89,83,655,199,9,3,295000
5,3,1718,49,8712,Single-Family,,Composition Shingle,1,23,6,1,0,13,1,17,7,33,87,44,358,92,2,3,305000
5,3,1764,45,10245,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,1,7,0,12,6,36,92,76,487,148,7,2,450000
5,3,1792,44,10275,Single-Family,Siding (Alum/Vinyl),Asphalt,1,24,4,2,2,17,4,20,12,41,81,48,410,99,4,3,200000
5,3,1798,52,1827,Apartment / Condo / Townhouse,Brick,Composition Shingle,1,21,5,2,1,17,0,14,8,41,80,82,385,117,8,3,450000
5,3,1800,21,6229,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,21,4,1,0,9,0,20,5,29,88,28,363,103,5,2,272000
5,3,1877,67,14810,Single-Family,Brick,Composition Shingle,1,0,0,0,0,4,0,0,8,48,74,76,512,156,3,3,231840
5,3,1908,56,21780,Single-Family,Brick,Composition Shingle,1,91,6,16,11,74,3,46,19,41,75,56,487,148,5,3,235000
5,3,1948,51,12632,Single-Family,Brick,Composition Shingle,1,15,1,1,1,23,3,9,6,45,83,80,520,158,7,1,450000
5,3,1966,59,11761,Single-Family,Brick,Composition Shingle,1,20,5,2,1,21,1,11,7,44,77,56,422,128,9,3,482000
5,3,2048,47,8420,Single-Family,Brick,Composition Shingle,1,8,2,0,2,10,2,4,9,40,68,63,430,131,5,3,494000
5,3,2089,58,15681,Single-Family,Brick,Composition Shingle,1,34,11,2,1,26,1,26,5,34,78,32,391,119,3,3,445000
5,3,2134,30,6346,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,1,0,2,5,1,3,3,35,90,51,532,162,6,3,440000
5,3,2144,78,7692,Single-Family,Brick,Composition Shingle,1,80,12,10,5,85,4,52,19,44,73,57,515,157,4,3,257000
5,3,2249,43,10815,Single-Family,Brick,Composition Shingle,1,26,3,1,5,30,0,14,9,39,86,71,489,149,8,1,279000
5,3,2268,50,17424,Single-Family,Brick,Composition Shingle,1,1,0,0,0,1,1,0,2,42,93,83,733,223,10,3,558500
5,3,2275,54,11325,Single-Family,,Asphalt,1,47,6,5,4,61,1,43,12,29,69,50,416,107,3,3,265000
5,3,2282,46,28749,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,1,0,2,43,89,87,655,200,9,3,543000
5,3,2282,44,21780,Single-Family,Metal,Composition Shingle,1,0,0,0,0,1,1,0,2,43,89,87,696,212,9,3,799000
5,3,2334,34,14374,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,0,1,0,45,90,82,557,169,7.5,2,717900
5,3,2346,22,7901,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,10,1,0,0,9,0,4,3,28,90,62,396,112,8,2,368095
5,3,2347,18,3189,Single-Family,Siding (Alum/Vinyl),,1,4,1,0,0,1,0,5,5,36,70,39,334,94,8,1,332815
5,3,2464,65,10890,Single-Family,Brick,Shake Shingle,1,8,2,1,2,25,1,8,9,45,74,31,450,137,4,3,388000
5,3,2530,36,8955,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,24,1,2,3,8,1,9,7,30,85,64,532,162,8,3,778500
5,3,2637,54,15681,Single-Family,Brick,Shake Shingle,1,11,2,0,1,13,0,15,5,45,84,81,644,196,9,3,275000
5,3,2640,16,7405,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,14,2,0,1,7,2,5,3,37,69,36,378,107,6,3,450000
5,3,2700,42,13503,Single-Family,Brick,Composition Shingle,1,28,2,4,3,21,5,25,14,43,94,77,762,232,10,3,336500
5,3,2704,42,10890,Single-Family,Metal,Composition Shingle,1,26,4,0,3,37,6,11,14,31,62,53,635,193,9,3,665000
5,3,2792,22,4713,Single-Family,Metal,Composition Shingle,1,16,3,1,1,11,1,7,5,32,57,75,491,149,4.5,2,300000
5,3,2810,55,40075,Single-Family,Brick,Wood Shake/ Shingles,1,0,0,0,0,1,0,0,2,51,94,85,655,199,8,3,578000
5,3,2835,21,11325,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,35,4,2,5,16,1,19,8,36,66,73,581,177,8,3,430965
5,3,2868,34,53578,Single-Family,Combination,,1,61,4,4,7,54,6,46,26,51,88,71,629,218,7,3,349900
5,3,2876,48,20037,Single-Family,Brick,Composition Shingle,1,6,0,0,2,4,0,0,4,44,88,88,598,182,9,3,279000
5,3,2913,56,21344,Single-Family,Brick,Composition Shingle,1,17,1,0,1,18,0,36,5,48,88,78,631,192,9,3,701900
5,3,2920,44,12196,Single-Family,Brick,Asphalt,1,1,0,1,0,2,0,1,4,47,81,79,532,162,6,3,628000
5,3,2944,36,11325,Single-Family,,Composition Shingle,1,10,2,1,1,4,0,4,3,37,86,53,504,130,6,3,440000
5,3,2961,60,12632,Single-Family,Brick,Composition,1,4,0,1,0,8,3,3,4,46,80,86,676,206,6,3,410000
5,3,2990,25,8886,Single-Family,,,1,6,0,0,0,0,0,3,5,39,54,50,506,100,3,3,224950
5,3,3022,49,9557,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,32,3,2,1,24,1,15,11,44,77,53,489,149,8.5,2,524900
5,3,3060,60,29185,Single-Family,Brick,Composition Shingle,1,21,1,4,1,12,1,9,9,42,80,63,450,137,6,2,486460
5,3,3064,26,9848,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,1,3,0,6,1,45,90,82,600,183,7.5,2,315000
5,3,3100,52,21780,Single-Family,Brick,Composition Shingle,1,75,6,3,8,74,4,24,25,36,61,61,626,191,8,3,257000
5,3,3110,23,9949,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,1,0,0,0,1,1,32,91,65,446,136,8,3,225000
5,3,3120,47,47916,Single-Family,Combination,,1,6,1,0,0,4,0,5,2,46,92,47,396,112,6,3,275000
5,3,3132,21,6098,Single-Family,,Composition Shingle,1,31,2,6,4,14,2,20,17,32,82,92,533,137,9,3,387000
5,3,3136,59,14810,Single-Family,Brick,Composition Shingle,1,0,0,0,0,2,1,1,3,40,86,74,614,187,6,3,724900
5,3,3158,21,8450,Single-Family,Siding (Alum/Vinyl),,1,7,0,1,0,10,0,3,5,32,78,45,525,103,3,3,349000
5,3,3247,19,11325,Single-Family,Combination,,1,5,0,1,0,6,1,2,0,36,90,65,495,140,8,3,520510
5,3,3300,24,7496,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,11,1,0,0,6,0,5,7,34,88,36,378,107,8,2,525000
5,3,3314,60,13503,Single-Family,Brick,Composition Shingle,1,4,1,0,0,8,3,2,1,47,80,81,696,212,4,3,793260
5,3,3337,25,6098,Single-Family,,Composition Shingle,1,0,0,1,0,5,0,1,1,33,98,83,572,147,8,2,465000
5,3,3348,35,15681,Single-Family,Metal,Composition Shingle,1,70,14,5,5,88,3,22,16,43,73,41,688,209,3,3,591000
5,3,3351,29,6111,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,8,1,0,2,5,1,5,5,33,71,65,463,141,6,3,265000
5,3,3379,47,76665,Single-Family,Combination,composition,1,0,0,0,0,0,0,0,0,46,92,35,439,124,6,3,517000
5,3,3384,17,58370,Single-Family,Combination,Composition Shingle,1,1,0,0,0,4,1,1,3,32,85,42,419,118,6,3,345000
5,3,3400,74,5783,Single-Family,Asbestos shingle,Composition Shingle,1,74,10,12,5,33,16,37,37,33,79,55,718,249,5,3,418000
5,3,3400,52,16988,Single-Family,Brick,Composition Shingle,1,1,0,1,0,5,0,0,5,48,88,78,758,231,9,3,238000
5,3,3400,31,8520,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,4,0,1,1,8,1,1,1,40,99,77,504,153,8,3,614000
5,3,3417,65,26571,Single-Family,Brick,Composition Shingle,1,4,1,0,0,8,3,2,1,47,80,81,717,218,6,3,750000
5,3,3421,53,37897,Single-Family,Brick,Composition Shingle,1,16,4,0,2,16,2,7,4,39,79,73,724,221,4,3,710000
5,3,3434,17,6970,Single-Family,,Composition Shingle,1,19,4,1,2,14,1,10,10,31,77,69,668,172,7,1,480000
5,3,3456,23,8398,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,17,2,1,0,41,2,19,9,38,77,43,598,182,6,3,410000
5,3,3544,20,6638,Single-Family,Combination,Composition Shingle,1,14,3,1,0,12,0,18,4,39,83,55,390,110,5,2,335000
5,3,3595,23,5519,Single-Family,Metal,Composition Shingle,1,26,3,2,6,37,1,21,10,39,85,55,680,207,8,3,350165
5,3,3600,13,43560,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,0,0,1,3,36,69,51,396,112,6,3,412500
5,3,3602,26,47480,Single-Family,Combination,,1,0,0,0,0,0,0,0,0,43,94,68,568,161,7,3,600000
5,3,3602,25,5662,Single-Family,,Composition Shingle,1,7,2,1,1,5,0,3,4,39,81,74,601,155,6,3,626000
5,3,3645,44,26571,Single-Family,Metal,Composition Shingle,1,10,2,2,3,21,2,15,7,43,91,86,676,206,10,3,568000
5,3,3668,46,24829,Single-Family,Wood,Composition Shingle,1,2,0,1,1,4,0,10,6,43,91,86,614,187,10,3,575000
5,3,3699,21,10641,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,4,1,0,0,1,0,5,5,29,88,73,408,115,8,1,485000
5,3,3726,20,5122,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,1,1,0,1,4,1,2,0,32,73,40,365,103,5.5,2,331605
5,3,3738,22,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,18,13,1,0,35,1,22,5,45,78,68,598,182,3,3,575000
5,3,3774,28,12196,Single-Family,Siding (Alum/Vinyl),Asphalt,1,3,0,0,0,4,1,2,6,35,78,53,461,112,4,3,215351
5,3,3778,18,15681,Single-Family,Combination,Composition Shingle,1,5,0,1,0,7,0,2,1,30,100,75,484,137,8,3,542199
5,3,3790,22,9239,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,1,0,0,8,0,4,3,28,90,62,431,122,8,2,267579
5,3,3792,26,6969,Single-Family,,Asphalt,1,24,2,4,3,13,3,18,14,30,95,74,577,148,8,3,290000
5,3,3796,19,6098,Single-Family,Siding (Alum/Vinyl),,1,0,0,0,0,6,0,0,2,31,80,47,400,113,6,2,379862
5,3,3810,68,12632,Single-Family,Brick,Asphalt,1,6,3,0,1,5,0,4,8,46,71,62,671,204,4,3,620000
5,3,3838,16,10153,Single-Family,Combination,Composition Shingle,1,3,0,1,0,5,1,1,1,34,93,42,440,125,8,3,408900
5,3,3882,26,8712,Single-Family,,Composition Shingle,1,20,3,0,3,10,0,12,11,38,80,84,581,149,7,2,293159
5,3,3890,39,20037,Single-Family,Siding (Alum/Vinyl),Asphalt,1,10,3,2,1,17,1,18,9,49,89,70,453,128,8,3,225000
5,3,3898,35,20908,Single-Family,Siding (Alum/Vinyl),,1,10,3,2,1,17,1,18,9,49,89,70,572,162,8,3,700000
5,3,3902,26,10166,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,1,0,0,0,3,0,0,9,44,89,87,646,197,7,3,302839
5,3,3939,25,9147,Single-Family,,Composition Shingle,1,20,1,5,2,8,1,7,9,33,100,83,639,164,9,3,265000
5,3,3944,23,12632,Single-Family,,Composition Shingle,1,63,3,7,7,39,3,27,23,38,77,71,645,166,7,3,640000
5,3,4000,38,10502,Single-Family,Other,Composition Shingle,1,58,5,4,7,79,5,85,24,47,41,78,1004,306,10,3,395000
5,3,4000,22,11761,Single-Family,,Composition Shingle,1,12,0,2,2,23,1,10,12,37,97,74,553,142,7,3,291754
5,3,4005,40,10890,Single-Family,Metal,Composition Shingle,1,26,5,0,3,39,6,11,14,31,62,53,654,199,9,3,585000
5,3,4047,36,30927,Single-Family,Brick,Composition Shingle,1,11,2,0,2,13,1,5,3,37,100,82,654,199,5,3,790000
5,3,4081,62,22215,Single-Family,Brick,Composition Shingle,1,0,0,0,0,2,0,0,1,48,90,83,815,248,10,3,392500
5,3,4082,26,7405,Single-Family,,Composition Shingle,1,7,2,1,1,5,0,3,4,39,81,74,601,155,6,3,642500
5,3,4092,33,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,1,42,90,74,561,171,7,3,670000
5,3,4100,27,7840,Single-Family,,Composition Shingle,1,7,2,1,1,5,0,3,5,42,85,76,697,179,6,3,650000
5,3,4167,28,17424,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,6,1,0,0,3,0,3,0,44,94,78,713,217,7.5,2,326795
5,3,4223,13,10319,Single-Family,Combination,Composition Shingle,1,0,0,0,0,1,1,2,0,42,84,58,413,117,5.5,2,427585
5,3,4293,12,6969,Single-Family,,Composition Shingle,1,11,1,3,1,15,3,7,5,33,100,83,654,168,8,3,543657
5,3,4300,35,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,0,1,45,87,71,549,167,7,3,612080
5,3,4301,18,43995,Single-Family,Combination,Composition Shingle,1,0,0,0,0,1,0,0,1,36,81,49,489,138,7,3,588703
5,3,4350,29,10001,Single-Family,Siding (Alum/Vinyl),,1,31,6,3,5,33,1,21,15,38,83,48,427,121,7,3,373500
5,3,4368,24,231303,Single-Family,Metal,Composition Shingle,1,0,0,0,0,0,0,0,5,49,91,83,1049,320,8,1,571600
5,3,4399,24,8712,Single-Family,,Other,1,30,2,2,0,42,4,25,13,32,78,76,598,154,7,3,590000
5,3,4461,53,16988,Single-Family,Brick,Composition Shingle,1,14,3,1,3,13,3,6,11,46,78,77,630,192,7,3,714000
5,3,4466,16,7405,Single-Family,,Composition Shingle,1,8,2,1,0,12,1,4,3,32,97,80,582,150,7,1,524048
5,3,4485,33,16117,Single-Family,Siding (Alum/Vinyl),Asphalt,1,66,12,11,7,85,9,44,26,47,86,42,481,117,4,3,560000
5,3,4489,28,12196,Single-Family,,Composition Shingle,1,35,1,2,1,41,4,31,15,32,82,45,606,156,8,3,242940
5,3,4490,14,6168,Single-Family,Combination,Composition Shingle,1,5,0,0,1,3,0,6,2,34,84,52,453,128,5.5,2,443000
5,3,4516,20,11325,Single-Family,Combination,Composition Shingle,1,0,0,0,0,0,0,1,3,42,84,58,484,137,5.5,2,500000
5,3,4518,43,10328,Single-Family,Brick,Wood Shake/ Shingles,1,34,2,5,8,48,7,30,36,45,81,88,1090,362,4,3,800000
5,3,4581,34,13939,Single-Family,Metal,Composition Shingle,1,0,0,0,0,2,0,1,0,45,90,82,659,201,7.5,2,730000
5,3,4602,25,44431,Single-Family,Combination,,1,0,0,0,0,2,0,0,0,39,87,60,489,138,6,3,280000
5,3,4603,21,8276,Single-Family,,Composition Shingle,1,2,0,0,0,4,2,2,4,39,74,70,650,167,9,3,715000
5,3,4630,52,15245,Single-Family,Brick,Composition Shingle,1,1,0,2,0,1,2,0,2,43,91,82,655,199,9,3,715000
5,3,4681,16,11761,Single-Family,Combination,Composition Shingle,1,57,9,4,5,68,2,36,22,40,87,84,1200,349,9,3,550000
5,3,4684,28,82328,Single-Family,Combination,,1,0,0,0,0,0,0,0,0,43,94,68,594,168,7,3,650000
5,3,4686,23,6969,Single-Family,,Composition Shingle,1,68,3,7,7,57,3,32,25,38,77,71,582,149,7,3,290875
5,3,4739,25,23958,Single-Family,,Composition Shingle,1,0,0,1,0,3,0,3,1,33,98,83,679,174,8,2,549000
5,3,4771,35,15245,Single-Family,Metal,Wood Shake/ Shingles,1,1,0,1,0,1,1,0,3,40,99,77,637,194,8,3,780000
5,3,4873,11,16988,Single-Family,,Other,1,0,0,0,0,0,0,0,0,34,89,52,533,137,7,3,480496
5,3,4884,19,13939,Single-Family,Combination,Other,1,5,0,1,0,6,1,2,0,36,90,65,492,139,8,3,429625
5,3,4900,33,46173,Single-Family,Combination,,1,0,0,0,0,1,0,0,0,51,84,59,572,162,7,3,460000
5,3,4900,26,26136,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,11,2,0,4,6,2,5,6,49,82,68,729,222,8,2,378500
5,3,4908,22,13939,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,1,3,42,84,58,502,142,5.5,2,399126
5,3,4910,9,17859,Single-Family,,,1,0,0,0,0,0,0,1,3,36,69,51,467,132,6,3,565962
5,3,4954,24,9008,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,2,0,1,0,45,90,82,643,196,7.5,2,370000
5,3,5018,31,9583,Single-Family,Brick,Wood Shake/ Shingles,1,17,2,1,6,20,1,7,4,38,98,86,736,224,9,3,615000
5,3,5050,17,10637,Single-Family,Combination,Composition Shingle,1,0,0,0,0,5,0,0,0,30,100,75,528,149,8,3,484395
5,3,5300,25,20037,Single-Family,Combination,,1,5,1,0,0,4,0,4,2,34,93,54,559,158,8,3,700000
5,3,5493,18,10798,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,35,2,5,5,42,0,11,7,38,95,64,635,193,7,3,786175
5,3,7216,28,141134,Single-Family,,Composition Shingle,1,0,0,0,0,0,1,0,0,37,91,69,897,231,5,3,550000
5,4,1544,71,8224,Single-Family,Brick veneer,Composition Shingle,1,18,0,2,3,17,4,10,31,44,84,61,1210,420,9,3,355000
5,4,1847,117,10001,Single-Family,Siding (Alum/Vinyl),Metal,1,75,11,10,7,87,5,52,36,36,81,80,1416,412,9,3,700000
5,4,1915,61,10820,Single-Family,Brick,Composition Shingle,1,35,6,4,10,35,3,20,13,45,96,72,614,187,9,3,630000
5,4,1916,22,3707,Single-Family,Siding (Alum/Vinyl),Asphalt,1,2,0,1,0,3,0,3,1,31,82,65,339,96,8,2,405600
5,4,2114,68,15245,Single-Family,"Rock, Stone",Composition Shingle,1,17,5,1,2,16,1,8,6,36,86,50,623,189,4,3,720000
5,4,2162,43,10128,Single-Family,Brick,Shake Shingle,1,15,1,1,1,26,2,9,8,48,91,81,541,165,7,1,597100
5,4,2302,20,5846,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,19,3,1,0,8,0,13,2,28,83,39,285,81,5.5,2,367000
5,4,2379,41,24829,Single-Family,Metal,Composition Shingle,1,15,1,1,1,19,1,9,3,51,90,81,564,172,8,3,480000
5,4,2700,80,5624,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,136,18,14,17,116,5,57,31,37,75,50,564,172,3,3,635000
5,4,2743,74,23958,Single-Family,Brick,Composition Shingle,1,10,1,0,0,2,0,2,7,48,74,76,564,172,3,3,590000
5,4,2821,16,10101,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,1,3,36,69,51,386,109,6,3,385000
5,4,3000,98,9796,Single-Family,Siding (Alum/Vinyl),Asphalt,1,202,11,40,26,132,11,84,75,29,49,93,936,325,7,3,499000
5,4,3044,38,20037,Single-Family,Brick,Shake Shingle,1,0,0,0,0,0,0,0,1,49,85,87,1061,323,10,3,660000
5,4,3046,58,20037,Single-Family,Brick,Composition Shingle,1,34,2,6,5,32,0,16,6,44,89,46,639,194,5,3,703000
5,4,3060,41,12632,Single-Family,Wood,Composition Shingle,1,10,4,0,2,15,1,17,8,42,92,74,524,159,8,3,265000
5,4,3060,22,8886,Single-Family,Combination,,1,7,0,1,0,10,0,3,3,32,78,45,608,119,3,3,465000
5,4,3144,25,28314,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,5,2,0,1,10,0,5,5,40,69,84,786,239,5,3,782000
5,4,3172,17,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,0,0,0,0,0,0,1,4,36,69,51,383,108,6,3,630765
5,4,3185,17,4721,Single-Family,Siding (Alum/Vinyl),,1,2,0,1,0,3,0,3,1,33,92,64,396,112,8.5,2,620375
5,4,3244,63,33105,Single-Family,Brick,Composition Shingle,1,2,1,0,0,5,2,0,6,45,96,72,594,181,9,3,292000
5,4,3250,16,4181,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,64,6,4,7,30,3,33,14,33,62,51,548,167,8,3,550000
5,4,3256,13,4791,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,9,1,1,1,5,1,6,3,34,91,59,532,162,7,2,550000
5,4,3320,68,10826,Single-Family,Brick,Composition Shingle,1,52,13,4,7,44,2,34,11,35,80,87,696,212,4,3,700000
5,4,3366,86,23522,Single-Family,Metal,Composition Shingle,1,91,5,11,16,165,4,68,21,41,88,81,729,222,8,3,498900
5,4,3380,43,23958,Single-Family,Brick,Shake Shingle,1,0,0,0,0,0,0,0,4,49,85,87,1053,321,10,3,502000
5,4,3500,64,10890,Single-Family,Brick,Composition Shingle,1,61,5,4,7,78,5,88,25,44,87,92,1228,374,9,3,653888
5,4,3525,46,41817,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,20,1,1,6,107,3,17,3,35,69,80,655,199,9,3,680000
5,4,3560,13,6664,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,0,2,1,5,1,9,2,32,91,65,495,151,8,3,525000
5,4,3587,84,5754,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,139,9,18,24,111,6,65,60,32,93,100,1007,349,9,3,655000
5,4,3705,23,6973,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,21,5,2,1,16,0,11,11,39,70,52,646,197,8,3,715000
5,4,3732,24,6642,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1,1,0,0,0,3,0,0,6,44,89,87,659,201,7,3,335450
5,4,3766,33,14374,Single-Family,Metal,Asphalt,1,0,0,0,0,0,0,0,0,35,97,73,516,157,7,3,639900
5,4,3809,27,8276,Single-Family,,Asphalt,1,7,2,1,1,5,0,3,5,42,85,76,809,208,6,3,789000
5,4,3959,48,12196,Single-Family,Metal,Composition Shingle,1,38,2,1,4,33,4,18,23,43,61,86,614,187,6,3,300000
5,4,3965,8,7954,Single-Family,Siding (Alum/Vinyl),,1,6,2,0,0,1,0,4,2,33,55,47,550,156,4.5,2,602504
5,4,3967,20,8276,Single-Family,,Asphalt,1,42,7,2,1,34,5,29,37,44,72,42,582,149,3,3,401403
5,4,3984,18,18295,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,52,13,4,7,46,2,37,12,35,80,87,711,217,4,3,770000
5,4,3992,17,10454,Single-Family,Combination,Composition Shingle,1,1,0,0,0,3,0,1,3,32,85,42,409,116,6,3,360000
5,4,4026,11,27442,Single-Family,,Composition Shingle,1,0,0,0,0,0,0,0,0,34,89,52,533,137,7,3,468309
5,4,4057,18,13503,Single-Family,,Composition Shingle,1,28,1,2,3,44,0,11,7,30,97,55,615,158,7,3,483140
5,4,4129,43,87120,Single-Family,Wood,Composition Shingle,1,2,0,0,0,0,1,0,1,32,89,87,860,262,10,3,495000
5,4,4153,21,8071,Single-Family,Brick,Composition Shingle,1,18,2,1,6,18,1,7,4,40,87,63,646,197,9,3,615000
5,4,4194,22,19166,Single-Family,Combination,Shake Shingle,1,0,0,0,0,0,2,1,2,29,88,73,502,142,8,2,350300
5,4,4211,20,8524,Single-Family,Metal,Composition Shingle,1,0,0,0,0,1,0,0,3,40,91,71,598,182,9,3,497415
5,4,4214,52,87120,Single-Family,Brick,Asbestos,1,0,0,0,0,0,0,0,3,44,88,69,1057,322,10,3,475000
5,4,4235,22,58370,Single-Family,Brick,Asphalt,1,1,0,0,2,1,3,3,6,39,83,41,433,155,7.5,2,433000
5,4,4240,30,10632,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1,7,2,0,1,4,1,6,3,42,97,79,696,212,9,3,399000
5,4,4252,12,22215,Single-Family,Other,Composition Shingle,1,47,7,2,5,25,1,17,7,33,46,63,739,225,4,3,350000
5,4,4254,28,11761,Single-Family,Siding (Alum/Vinyl),,1,6,0,0,0,0,0,3,5,39,54,50,665,131,3,3,404000
5,4,4351,25,26571,Single-Family,Siding (Alum/Vinyl),,1,75,8,9,4,88,3,51,19,31,87,48,501,142,7,3,400000
5,4,4362,22,13068,Single-Family,,Composition Shingle,1,20,1,5,2,8,1,7,10,32,82,92,679,174,9,3,681000
5,4,4389,10,8925,Single-Family,Siding (Alum/Vinyl),Asphalt,1,41,8,4,5,37,1,23,17,34,79,31,500,122,4,3,433680
5,4,4394,22,12632,Single-Family,Siding (Alum/Vinyl),,1,7,0,1,0,8,0,3,5,39,54,50,671,132,3,3,270774
